user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
十***码	1	5	没有用过这个氨基酸补水系列，入手来试一试效果很不错，敷完脸上很滋润～而且味道也很清淡，适合夏天打折非常划算，囤了好几盒	新品【透亮保湿】水润安瓶面膜	5	0
****v	0	5	这款面膜还是主打保湿补水，有美白等其他需求的小姐妹还是不要指望太多哦，用起来还算舒服价钱也很美丽，没有过敏现象，敷在脸上很舒服，很柔软的，挺补水的。	新品【透亮保湿】水润安瓶面膜	5	0
L***1	1	5	超级好用，去高原旅游，睡前贴一个，很舒服，推荐呀	新品【透亮保湿】水润安瓶面膜	5	0
****熟	1	5	我是敏感肌，不过敏使用感受很好用，好久没爆豆了。补水效果很好贴合效果贴合效果很好，很服帖没汽泡		5	0
迪***5	0	5	借这次搞活动机会又买了好多盒非常喜欢这个牌子面膜，已经用了七八年时间了。中间时间朋友也给我推荐过别的牌子补水保湿面膜，用过之后我还是喜欢这个面膜我会一直用下去	新品【透亮保湿】水润安瓶面膜	5	0
飞***e	1	5	美迪惠尔还是挺好用的，一直在用，很不错使用感受使用起来感觉很湿润，用了后面部肌肤比较湿润适合肤质适合大部分肤质，大家都可以使用补水效果补水效果明显	新品【透亮保湿】水润安瓶面膜	5	0
****a	1	5	非常水润，贴了保湿水润，不错，双十一价格便宜，已推荐朋友购买	深层补水【水润安瓶面膜】	5	0
****3	1	5	嫩，滑使用感受用完之后水水的，嫩嫩的，弹弹的适合肤质必须干性啊哈哈（本人干性皮肤炒鸡炒鸡超级好贴合效果必须完美用他家面膜已久，每次活动都会囤货，这次囤了两箱估计够用到过完年了吧	深层补水【水润安瓶面膜】	5	0
树***鸦	1	5	很好很厚的面膜，水分充足使用感觉很好适合各种肤质，可以补水控油补水效果好的看得到很贴合面部，比较大的面膜，小脸有富余	新品【透亮保湿】水润安瓶面膜	5	0
****5	0	5	质感非常好使用感受特别容易吸收适合肤质混合型补水效果特别好贴合效果很好其他特色已经用了好多，感觉特别好用，又买了一些，双十一活动够了好多，用完会继续购买，效果好	深层补水【水润安瓶面膜】	5	0
****i	0	5	一口气买了四盒，每种的效果都不一样，这个是买来送给老婆的老婆很喜欢，每天换一种用，每天都有新鲜感，使用效果棒棒的，老婆非常喜欢	深层补水【水润安瓶面膜】	5	0
Z***g	1	5	无限复购的美迪惠尔面膜，用剩最后四张，这一款蓝色的我无限推，比国内另一款蓝色美迪惠尔爆款面膜好用。杠杠滴应该是都适合吧，我是干皮，我觉得油皮需要补水应该也不错的。	深层补水【水润安瓶面膜】	5	0
u***8	0	5	已经是第N次购买了，每次都买盒，一周使用片，价格也不贵，性价比还是非常高的，使用起来也方便，平时高频使用非常划算	新品【透亮保湿】水润安瓶面膜	5	0
h***海	0	5	满意，性价比高，京东物流极其快，日期很近，保质期年	深层补水【水润安瓶面膜】	5	0
不***啦	0	5	今天继续来评价啦这款是美迪惠尔家的安瓶面膜中的补水面膜它是美迪惠尔家的一款深沉补水面膜，它可以应对平时出门前的急救补水，像我这种经常熬夜的人来说适合不过啦。这款面膜的有一种种甜甜的味道，闻起来让我很舒服。容易，方便使用感受敷完这款面膜后，脸变的顺滑许多	深层补水【水润安瓶面膜】	5	0
J***g	1	5	包装很精致，产品质量真的非常棒，一直都有推荐给朋友舒适的感觉，无任何不适适合大部分人的肤质补水的效果非常好，很多的首选面膜。	深层补水【水润安瓶面膜】	5	0
1***p	0	5	这个有一股甜甜的味道，超级香，特别特别好闻，而且补水效果非常棒的。搞活动入手很划算，囤起来慢慢用，满意的，还是会继续回购	深层补水【水润安瓶面膜】	5	0
小***你	0	5	质感好，里面有很多精华适合肤质任何肤质补水效果补水效果非常好		5	0
c***o	1	5	很好，水润光泽读很足使用感受用起来皮肤病水水的适合肤质我是中性肌肤补水效果没的说去年双十一囤了四盒韩国面膜，还没用完，这也是囤了四盒，可以用到明年双十一	深层补水【水润安瓶面膜】	5	0
喜***啦	1	5	一直在用美迪惠尔的面膜，又实惠又好用，性价比贼高，趁着活动又囤了盒，之前用的补水和茶树的都很好这次又换了别的试一试，期待	新品【透亮保湿】水润安瓶面膜	5	0
园***用	1	5	这款面膜我媳妇一直在用，非常柔软细腻，肤感也非常好使用感受在家里暖气开的很热，屋里非常干燥，这款保湿效果很好，基本上两三天可以敷一次	深层补水【水润安瓶面膜】	5	0
梦***l	1	5	面膜已经收到了，非常的好用，补水效果非常好，面膜布柔软贴合，上脸效果非常好，吸收的效果也很好。我相信坚持使用，皮肤一定会越来越好	深层补水【水润安瓶面膜】	5	0
羲***1	1	5	趁着活动，一下子入手了好几盒，够用大半年的了，这个牌子的面膜很好用，里面的精华很多，用完之后很滋润，一个星期用一至两次就可以了，用完还会继续回购	深层补水【水润安瓶面膜】	5	0
D***L	1	5	很好的补水效果，其中美白款也能提亮肤色，但是抗衰老功效不够明显，作为日常补水使用是完全够用的，敏感肌使用前需要先做过敏测试，孕妇最好不要使用这款面膜，可以使用孕妇专用的面膜。	【深层补水】水润安瓶面膜	5	0
****q	1	5	买了大概有一个月了，感觉还是挺不错的。首先打开袋子是香香的，面膜纸也很大，有鼻有眼的，不像有的面膜很小个口，然后敷了三天，化妆完全不卡，推荐指数五颗星		5	0
d***I	1	5	老牌子了，无限回购过很多次，用起来很服帖，贴完之后清洗的时候也很舒服，第天早晨起来皮肤很水润，每周敷次，皮肤明显改善了，也不容易长痘了	深层补水【水润安瓶面膜】	5	0
****o	1	5	每天晚上一片弄完就不用抹脸了省事效果不错皮肤有改善推荐买三盒价格很合适贴上感觉很好比较薄不过敏挺好	新品【透亮保湿】水润安瓶面膜	5	0
嘎***喵	1	5	这次出的新品真的是惊艳到我了，保湿滋润很划算，质量很好，快递服务也很不错，吸收效果也很不错。温和不刺激，是正品，拿出来后包装也很惊艳。棒	新品【透亮保湿】水润安瓶面膜	5	0
h***i	1	5	挺滋润的，贴合感也很好，保湿不错挺滋润的，贴合感也很好，保湿不错	深层补水【水润安瓶面膜】	5	0
****z	0	5	这个面膜精华液很多，质感柔软细腻，补水效果真的很好，敷完皮肤滑滑嫩嫩的，挺好用的	深层补水【水润安瓶面膜】	5	0
****a	1	5	第一次买这个面膜，是有透明质酸的，保湿效果应该更好，等用过了再追评吧。产品很新鲜，保质期能到年月，真的很难得了。	新品【透亮保湿】水润安瓶面膜	5	0
u***j	1	5	还没有用到这个，但是蓝色感觉还是很不错的，一如既往的支持，效果补水的很明显，精华液很多，感觉分钟也不拔干，继续囤货中。	新品【透亮保湿】水润安瓶面膜	5	0
小***O	1	5	很不错的一款面膜。很不错。价格合适。效果还可以。物流速度也很快，不错	深层补水【水润安瓶面膜】	5	0
****p	1	5	这个牌子的面膜用了非常多次了，这一这一款的还是第一次买来用嗯，用过以后觉得比起补水的那一款更适合我自己。	新品【透亮保湿】水润安瓶面膜	5	0
丛***3	1	5	还是非常不错的。不刺激。精华一般适合肤质都可以补水效果一般贴合效果并不是特别服帖其他特色他们家的个系列的面膜都买了挺多的。相对来说性价比比较高，也还可以，推荐一下	深层补水【水润安瓶面膜】	5	0
独***笑	1	5	四盒，打折时候买的，性价比很高只有年纪慢慢大了才想起来对自己好一点，看看效果再追评吧物流很棒，包装也很棒，没有破损，很漂亮的盒子	深层补水【水润安瓶面膜】	5	0
咪***腿	0	5	非常棒的一款产品使用感受非常喜欢适合肤质各种皮肤补水效果嘎嘎的非常哇塞贴合效果非常贴合不刺激皮肤其他特色整体来说非常满足补水人的需求		5	0
****g	1	5	超级补水面膜含精华量很足敷完后皮肤水水的最近皮肤特别干用了面膜之后得到很大缓解		5	0
S***吖	1	5	发货很快，下单第二天就到了，性价比很高，非常nice。以前一直都实体店买，这次选择了网上买，不光是正品，价格还实惠每一次都很满意，以后还会一如既往地买下去。	新品【透亮保湿】水润安瓶面膜	5	0
k***s	1	5	这个面膜真不错，膜布很薄，液体量正好，不会太干，也不会淌到脖子上，到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物	深层补水【水润安瓶面膜】	5	0
****r	1	5	活动期间购买，产品使用后非常温和，很好用。	深层补水【水润安瓶面膜】	5	0
满***u	1	5	补水效果特别好，男女适用。面膜纸很服帖，已经多次购买了，在有活动就的时候价格还特别合适。日常补水很足够了，冰冰凉凉的。很喜欢	深层补水【水润安瓶面膜】	5	0
馬***0	0	5	面膜收到了，趁活动力度大，买了好几盒，都挺好的，期待效果，京东值得信赖，给了朋友几贴，她觉的也很好用，期待下次活动	新品【透亮保湿】水润安瓶面膜	5	0
****4	1	5	第一次用这种，以前都是买蓝色包装那款，用了几贴感觉还不错，很服帖，精华也挺多的，滑滑的很舒服，补水效果不错，会继续购买		5	0
z***3	0	5	这款透明质酸面膜补水效果非常好，用过之后脸上水嫩水嫩的，美迪惠尔面膜还是不错的，不挑肤质，很少听说有人过敏，网评很高。物流很快，第二天就收到货了。	深层补水【水润安瓶面膜】	5	0
****5	0	5	京东的速度真是太快了第二次购买了，真的挺好用的	新品【透亮保湿】水润安瓶面膜	5	0
y***9	1	5	这款面膜保湿效果挺好的，用完皮肤很湿润。这个面膜补水效果很好，不刺激皮肤，吸收特别好，水水嫩嫩。坚持用了一个星期后，我的脸光滑了许多。	深层补水【水润安瓶面膜】	5	0
l***h	1	5	面膜很好用，特别补水，冬天天气干燥，皮肤很干，脸起皮了，这个很好用。		5	0
l***g	0	5	活动时候囤的好几盒可以用一段时间了非常滋润保湿	深层补水【水润安瓶面膜】	5	0
****o	1	5	很好，。价格。很实惠。，物美价廉。物流很快。	深层补水【水润安瓶面膜】	5	0
****d	0	5	这个牌子的面膜一直用的，很好用的面膜，价格也实惠	深层补水【水润安瓶面膜】	5	0
s***t	1	5	美迪惠尔透明质酸保湿面膜是常护肤补水必用的面膜，它质感细嫩柔滑，面膜纸能很好贴在脸上，现在趁做活动，多囤几盒备用，新年最为礼物送朋友也是很好的选择。	深层补水【水润安瓶面膜】	5	0
冯***0	1	5	非常好用的一款面膜，之前就买过很多次，这次趁着双十一又来入手，美迪惠尔的面膜用着很放心，价格亲民，敷在脸上能够很好的密集保湿，很好的给皮肤做做补水保湿，用完后，皮肤很舒展，很不错的哦	深层补水【水润安瓶面膜】	5	0
****1	1	5	趁着活动屯了此款面膜，感觉简直太好用了吧，用完面膜后，整个脸都滑滑的，嫩嫩的，婴儿肌一样，和补水面膜轮换着用，真的会有奇迹发生，我已经推荐给同事们了，小伙伴们，不要犹豫啊	深层补水【水润安瓶面膜】	5	0
龙***税	1	5	刚好遇上活动价格很好跟在澳门买的价格差不多所以一次性买了三四盒这一款的补水能力很强最近天气干燥敷完之后第二天脸部明显不会干燥起皮非常nice	深层补水【水润安瓶面膜】	5	0
Y***y	1	5	购买美迪惠尔面膜感觉服完之后很湿润也没有香味，很好，里面的精华也比较多，以后还会回购京东的产品信得过品牌也是大品牌很推荐。	深层补水【水润安瓶面膜】	5	0
n***9	1	5	这次买的这款面膜，试了一下真不错，补水效果真的超级超级好，干性中性使用感受皮肤用完特别滋润	深层补水【水润安瓶面膜】	5	0
D***Y	1	5	第一次看到这种包装得，就买了一盒试一试，活动价格很划算。补水保湿效果不错，冬天室内比较干燥，用了它之后，感觉皮肤舒服很多。	深层补水【水润安瓶面膜】	5	0
z***i	1	5	囤货囤货，朋友推荐种草，试试看，感觉不错，敏感肌无过敏反应，补水效果也妥妥的，性价比超高的面膜，适合日常补水每天敷都无压力。	新品【透亮保湿】水润安瓶面膜	5	0
****9	0	5	拍下了两种面膜，发货速度很慢而且包装很好面膜质量很好，精华素挺多的，面膜敷在脸上多余的精华液可以涂到脖子和手臂上效果好好，肤特别干燥，用了美迪惠尔的面膜有所改善，效果不错还会继续回购。	深层补水【水润安瓶面膜】	5	0
1***0	1	5	面膜收到了，京东买东西速度就是快，疫情期间还能及时收到货，很感谢这款面膜特别水润，很好用，推荐大家购买。贴在脸上很服帖，凉凉的，夏天敷面膜好舒服。	【补水保湿】水润安瓶面膜	5	0
兰***2	1	5	这款面膜还没开始用，但是我看评价还可以，应该很不错，用了这个品牌的其他系列，很不错，相信这个面膜也不会差的，期待补水的效果	深层补水【水润安瓶面膜】	5	0
s***9	1	5	双十一活动购买的，一直没评价哈自从用了这个牌子的面膜就没更换过其它的面膜了基本上都是买这三款产品，补水保湿效果非常不错的，每次敷衍后第二天早上也是水水嫩嫩的里面的精华液也非常充足，多余的都会敷在脖子上	深层补水【水润安瓶面膜】	5	0
****1	0	5	物美价廉，关键是京东服务一流。之前个人原因，拍错了，客服直接给不了差价。赞。	新品【透亮保湿】水润安瓶面膜	5	0
h***y	0	5	买了四款面膜，京东快递很给力，包装也很好。这款透明质酸面膜贴合度很高，十分滋润，补水效果非常好，适合混合肤质使用。用完皮肤净白水润。还会回购。	新品【透亮保湿】水润安瓶面膜	5	0
x***p	1	5	物流很快，包装完没，没有破损，还有赠品，性价比很不错，已经用了两片，补水效果还是可以的，敷完后留在脸上的精华液比较好吸收，总体满意	深层补水【水润安瓶面膜】	5	0
z***l	1	5	美迪惠尔的双十一活动力度真的很好，一套配了四种不同面膜，有滋养，有保湿，有提亮，日常保养特别合适，还送了睡眠面膜，推荐大家购买。	深层补水【水润安瓶面膜】	5	0
y***央	0	5	美迪惠尔，第三次购买了，一次买盒的那种，每天敷一片面膜，消除一天的疲惫感，让脸部肌肤补充足够的水分，脸上润润的，很清爽，	新品【透亮保湿】水润安瓶面膜	5	0
c***y	0	5	保湿效果很好，敷在脸上很舒服，大小剪裁合适	深层补水【水润安瓶面膜】	5	0
****k	1	5	面膜很好用，第一次买这款透明质酸的面膜，贴在脸上很舒服，眼镜也不觉得刺激，补水效果挺好的		5	0
怪***川	1	5	一直信赖的牌子，之前用的蓝色的，今天就试试用用别的颜色看看，看起来还不错，包装没问题，价格优惠，性比价也很高，买了好几盒	深层补水【水润安瓶面膜】	5	0
p***g	1	5	这个牌子面膜，非常好用已经无限复购东西超值而且送货快效果非常好，补水一流是正品，而且价格不贵，用着也很大气，一直在用，很好	深层补水【水润安瓶面膜】	5	0
Y***L	1	5	三八活动时抢购的，优惠多多，果断入手三盒，看网上评论挺不错，说补水效果很不错，刚好我的皮肤有点敏感缺水，买来还没来得及使用，韩国品牌，应该可以	深层补水【水润安瓶面膜】	5	0
y***i	1	5	这是非常好的一款面膜。面膜比较厚，液体也很多，一贴可以用两次，而且用后皮肤很滋润。		5	0
孤***朵	1	5	不得不说，这个价格买到这么好的产品，真的很划算，买了很多次了。而且挺好用的，真的可以入手，皮肤好了很多。	新品【透亮保湿】水润安瓶面膜	5	0
w***8	1	5	用着真服帖特别喜欢最近也喜欢敷尔佳这个补水也很可每年双十一必须这个品牌别的怕过敏这个很温和然后又买了一个面膜神器搭配使用老开心	深层补水【水润安瓶面膜】	5	0
****v	1	5	上次促销活动时买了好几盒不同样的面膜产品都是美迪惠尔，感觉这个水润舒缓安瓶精华面膜比其他产品好用点，补水效果用过后就有感觉，第二天皮肤很舒服。	【补水保湿】水润安瓶面膜	5	0
小***车	1	5	蚕丝面膜纸使用感受保湿效果很好适合肤质所有肤质补水效果还可以	深层补水【水润安瓶面膜】	5	0
z***w	1	5	不能复制这评论好麻烦一次买了很多，京东物流很快面膜朋友推荐，效果不错，用完皮肤水润，很舒服活动价格很实惠，可以每天使用	深层补水【水润安瓶面膜】	5	0
z***q	1	5	趁着便宜买了一大堆，够用一年的辣补水效果非常好，其他的需要长时间使用才能看出来效果，最喜欢胶原蛋白面膜哪一款的	深层补水【水润安瓶面膜】	5	0
****6	0	5	第一次买这个用，首先说下，感觉补水保湿很好，紧致嘛这个是要考长期保养的，整体不错，还会购买		5	0
下***点	1	5	抱着试试看的心态囤了几盒，价格也是很划算的说，还没用，但是看网上的评论好像都还不错的样子，就试试看用着吧希望不会失望吧	深层补水【水润安瓶面膜】	5	0
止***忘	1	5	第次买美迪惠尔的面膜。其他的不熟包装就很喜欢，看上去很有高级感，用起来其实也还是蛮好的，水润感很足。这些是给爸爸买的美的惠尔的面霜，老爸说非常好。	深层补水【水润安瓶面膜】	5	0
吉***1	1	5	物流很快质量很好京东自营购物有保障	深层补水【水润安瓶面膜】	5	0
急***品	1	5	非常棒的面膜，敷料很薄很软很，精华液也很多敷脸上很舒服活动价也很合适买了好几够用一段时间了，下次试试其他几种款式	深层补水【水润安瓶面膜】	5	0
c***u	1	5	这款应该是新出的一款，第一次买，主要是用到它的补水款觉得非常好，这次活动就买了其他款的一起来试一试，期待可以跟其他几款一样好用	新品【透亮保湿】水润安瓶面膜	5	0
披***风	1	5	包装不错使用感受使用感受很不错补水效果补水很好	深层补水【水润安瓶面膜】	5	0
落***醉	1	5	冬天真的太干燥了，皮肤状态很差，下单买了蒸脸仪，又挑选了这款补水保湿面膜。京东快递贼快，希望两样产品搭配着能够让皮肤恢复好的状态。	深层补水【水润安瓶面膜】	5	0
刘***5	0	5	昨天到了晚上就回家贴了一下，很好用，打开了有淡淡的香味，以前都是使用美迪惠尔补水的，第一次用这一款，很好用	新品【透亮保湿】水润安瓶面膜	5	0
Y***7	1	5	不错很补水保湿一天一次也有点美白效果我同事都说我白了好多，非常非常喜欢，最主要还是补水，我经常熬夜，用完感觉脸上水水嫩额的，喜欢的可以下单了，活动力度再大点就好了	新品【透亮保湿】水润安瓶面膜	5	0
****p	1	5	因为用过以后觉得非常好用的一款面膜很补水，而且用后感觉很舒服，然后发现做活动立即有下手，再买了，存起来慢慢用	新品【透亮保湿】水润安瓶面膜	5	0
浩***8	1	5	依旧优秀使用感受可以适合肤质特别补水补水效果很好		5	0
高***啊	1	5	美迪惠尔是我从高中开始一直用到工作的一款面膜，从未翻过一次车，没有出现过过敏症状，补水保湿状态都很可以，作为日常使用完全足够	深层补水【水润安瓶面膜】	5	0
l***n	1	5	上次买了这一款来试用，感觉很不错，正好双十二活动促销三盒打对折，算算还是很便宜的，希望用下去补水效果好点，干皮一到冬天就好干。	深层补水【水润安瓶面膜】	5	0
e***y	0	5	补水效果不错，比较贴服，眼鼻嘴的地方宽度都刚好，不会超级大，总要拉来拉去。		5	0
黑***0	1	5	一盒十片，保湿补水效果好包装精致美观大气，双十一买的，京东购买踏实，放心目前用着非常不错，真实评价，希望可以帮到集美们京东小哥辛苦	深层补水【水润安瓶面膜】	5	0
洛***馨	1	5	活动的时候买的价格还不错，挺优惠的，快递小哥态度很好，物流真的超级快隔天就到啦，面膜很服帖精华很多，挺好用的。	深层补水【水润安瓶面膜】	5	0
好***宇	1	5	个人觉得，很补水很补水很补水，重要是活动时间买很便宜，真的很实惠，真的不错的感觉，每天敷一张面膜都挺不错的，也不用多长时间	深层补水【水润安瓶面膜】	5	0
L***5	1	5	美迪惠尔透明质酸面膜，听起来就很补水的样子。面膜随便敷一敷就行，多买价格还划算，才块多一片，可见利润多大啊面膜平时保养消耗品。	深层补水【水润安瓶面膜】	5	0
****v	1	5	活动的时候买的，还是非常的划算，一共买了四盒，均价不到。发货非常及时，下单后第二天就收到了。包装完好，检测了是正品。	新品【透亮保湿】水润安瓶面膜	5	0
F***a	1	5	挺不错的第一次用这一款效果还不错，补水的效果很不错，包装跟其他的也有区别看着还不错，性价比也很高价格也不是特别贵，中间来说还是很不错的，补水性很好。	深层补水【水润安瓶面膜】	5	0
果***儿	0	5	一直用这个牌子，非常好用，不刺激皮肤，很好用，不会过敏。	新品【透亮保湿】水润安瓶面膜	5	0
****a	0	5	趁着活动买的，很优惠很划算，销量十万不是吹的，买来用后皮肤润润的，上妆一点都不卡粉		5	0
欣***1	1	5	面膜很好，属于长期回购商品，过敏肌也可以使用的。活动时买入更优惠哦，品牌好几款面膜都尝试过，都很不错会坚持使用，期待不一样的效果哦。	新品【透亮保湿】水润安瓶面膜	5	0
****2	1	5	给老婆买的，还没用完先囤货中，之前买的老婆说效果很好感觉皮肤很水润，用完后不发干，不油腻，主要是京东自营真品有保障，快递小哥服务也很好，必须好评	新品【透亮保湿】水润安瓶面膜	5	0
f***l	1	5	一直在购买这个品牌的面膜，这次多选了几款新的品款，相信也一样好用，其他的几款都用着非常不错，补完水水水的，而且不用再用化妆品	新品【透亮保湿】水润安瓶面膜	5	0
t***8	1	5	补水神器，每次都要四盒四盒买，两个月基本用完，补水，晒后修复必备，敏感肌适用。非常舒服	新品【透亮保湿】水润安瓶面膜	5	0
u***t	1	5	在京东上买的，一次买了四盒，非常的划算，包装非常的好，物流也很快，第一次买这个牌子的面膜，非常的好用，很好吸收，用完皮肤一点也不油腻	新品【透亮保湿】水润安瓶面膜	5	0
u***9	1	5	不熟效果特别都棒，用了至少四年都时间了，只有去年更换过一批，但是总归不如美迪惠尔这个品牌。美迪惠尔都面膜基本都有用过，每一款都那么棒，。补水保湿效果很nice	深层补水【水润安瓶面膜】	5	0
u***7	1	5	面膜收到了，发货速度快，配送速度快，用后感觉非常不错，会回购，很久以前也是用这个牌子，用后脸部很光滑，很舒服，以后就是它了。	深层补水【水润安瓶面膜】	5	0
d***l	1	5	自从几年前无意中接触了美迪惠尔的面膜，就觉得找到了人生新方向啊，各种款式都用过了，觉得蓝色的最润，黑色的比较清新的感觉，这款绿色的和黄色目前感觉也很润，面膜很服帖，每次睡前贴一片简直就是享受啊。碰上活动用要囤得多多的。	新品【透亮保湿】水润安瓶面膜	5	0
Y***儿	0	5	已经收到货几天了，搞活动的时候买的，很划算的价格，一次也是多买了几盒放着慢慢用，反正活动不是天天有的，用着效果也不错，以前就用过这个牌子的，补水效果对我还不错的，用完还会来的，物流也很快哦	深层补水【水润安瓶面膜】	5	0
****ポ	1	5	京东六一八买的，囤货的，一次性买了盒，物美价廉，补补水，没有指望有太大的改变，隔两天使用一次，效果就是补补水吧。，坚持中	新品【透亮保湿】水润安瓶面膜	5	0
V***语	1	5	买了好几盒美丽惠尔的面膜，这一款也是安瓿瓶的，冬天来讲是希望有一些效果的，之前买的蓝色的，这次买的好几种，一起用冬天来呢。日常保湿很重要。，希望多搞一些活动，更有一些优惠。	深层补水【水润安瓶面膜】	5	0
****2	1	5	非常好，头一天晚上用完可以保持两天脸都特别水润贴合效果		5	0
摩***5	0	5	用过很多牌子的面膜，做过很多对比，个人还是更喜欢美迪惠尔的面膜，相对来说，她家面膜价格实惠，最主要补水效果真的是一级棒，搞活动的时候多块就可以买到四盒，真的是超级超级划算了补水面膜就认准美迪惠尔了	深层补水【水润安瓶面膜】	5	0
****y	1	5	高端大气上档次，一直用这个牌子的产品，信誉口碑都不错	新品【透亮保湿】水润安瓶面膜	5	0
吧***噗	1	5	非常好用美迪惠尔值得相信补水就选他	新品【透亮保湿】水润安瓶面膜	5	0
寂***光	1	5	一直都是用这款补水面膜，我和我老公一起用的，用用特别快，有活动就存点货	深层补水【水润安瓶面膜】	5	0
普***徽	1	5	非常好，非常好。用了很多次了，下次还会继续在京东购买的。	新品【透亮保湿】水润安瓶面膜	5	0
S***-	1	5	多次回购美迪惠尔面膜，轻薄温和不闷痘，上脸服帖，保湿效果很好。活动期间购买，活动力度大，实惠，一次性买了很多，物美价廉。	新品【透亮保湿】水润安瓶面膜	5	0
****l	1	5	，时间很新，可以用很久，但是也没计划用很久就赶紧用吧，现在		5	0
l***n	1	5	蹭促销赶快买几盒回家囤着，补水效果还是很好的比那个蓝色那款补水的效果好很多，促销价便宜了很多，对于大干皮来说很好用。不错	深层补水【水润安瓶面膜】	5	0
邮***R	1	5	搞活动时入手的，超级超级划算。适合每天使用。物流很快。整体感觉还行。合适的吧嗯嗯其他特色心理平衡一下吧哈哈哈总是希望皮肤更好。	深层补水【水润安瓶面膜】	5	0
****o	0	5	物流很快，质感很好，很漂亮，很喜欢真的超级喜欢，质量非常好，与卖家描述的一致每一次都很满意，这次选的宝贝更加满意，以后还会一如既往地买下去客服服务态度很好，快递也不赖，希望老板生意越来越好宝贝收到了，很惊喜，设计合理，时尚大方，继续关注，以后会回购的	深层补水【水润安瓶面膜】	5	0
****f	0	5	喜欢这一款面膜，而且超级的补水质感也特别得好以前一直没有在店里买，因为店里的价格真的很贵。这次京东搞活动，一次性买了四个，而且价格超级的便宜，用过之后也不敏感，我是敏感肌肤用过之后特别得好补水效果，真的是比任何牌子都好，是我喜欢的一款。	深层补水【水润安瓶面膜】	5	0
****A	1	5	补水效果好产品质感清透使用感受精华液不粘适合肤质所有肤质补水效果很好	新品【透亮保湿】水润安瓶面膜	5	0
冰***0	1	5	活动买的价格美丽。京东很快物流很快，这款是新出的，买了盒试试看看。女人需要补水，每次贴完记得一定要洗脸，别懒，反正我每次贴完面膜都洗，我是油水失衡，晚上脸上出油，贴完面膜也得洗脸。然后再护肤。	新品【透亮保湿】水润安瓶面膜	5	0
****v	1	5	非常好适合肤质任何肤质补水效果非常补水		5	0
任***1	1	5	很好买了屯着用用过他家面膜这次尝试这个新的试试	新品【透亮保湿】水润安瓶面膜	5	0
****4	0	5	安利花钱的一天，这个面膜很好用，水分足，服帖不起泡，让我每天都想敷，价格也实惠，工薪阶级接受的了哈哈，就是爱不够	深层补水【水润安瓶面膜】	5	0
****w	1	5	很保湿，精华非常的多，效果挺好的。	深层补水【水润安瓶面膜】	5	0
****f	1	5	面膜收到，补水效果超好，对于干燥的冬季，绝对是最好的选择，我在北方，早晚一片刚刚好。		5	0
****s	1	5	第一次用这个牌子的，感觉还不错，用起来也很方便，补水效果也可以		5	0
h***o	1	5	大品牌，贴合面部，精华丰富适合肤质我是干性皮肤，使用后补水效果不错补水效果补水不错，敷面分钟，皮肤得到很好的滋润贴合效果很贴合，面膜柔软度高，完全贴合	新品【透亮保湿】水润安瓶面膜	5	0
H***0	1	5	这个品牌的面膜已经用了很多年了，这次看到有活动就又下单了几盒备用，这款透明质酸保湿面膜效果好，用完脸上水嫩水嫩的很舒服，会回购。	深层补水【水润安瓶面膜】	5	0
****z	1	5	精华挺多的，贴上滑滑的，保湿效果不错，很补水，快递小哥给力		5	0
u***v	0	5	这个面膜很丝滑，晚上敷可以镇静皮肤	新品【透亮保湿】水润安瓶面膜	5	0
日***2	0	5	活动价很给力，囤起来，北方地区干燥，补水少不了	新品【透亮保湿】水润安瓶面膜	5	0
u***1	0	5	物流很快，京东小哥很给力，让送到楼上，二话没说就给送上来了，一直在买这个牌子，感觉用着很不错，没有什么特殊的味道，。支持京东	深层补水【水润安瓶面膜】	5	0
岩***y	1	5	美迪惠尔的面膜已经多次购买了，购买价格实惠，送货速度很快，包装也很精美，补水保湿第一名，性价比非常高。从大一开始用，现在已经毕业工作了，已经用了将近五年的时间。非常推荐。	深层补水【水润安瓶面膜】	5	0
****k	1	5	物流速度很快，次日达，面膜补水效果也很好，是正品	新品【透亮保湿】水润安瓶面膜	5	0
秋***布	1	5	补水效果特别好，家庭日耗品必备，这次正好赶上活动，就多囤了一些，快递很给力，隔天到，送到门口，这个冬天就靠这点补水面膜了，不要犹豫，赶紧囤	深层补水【水润安瓶面膜】	5	0
****2	1	5	双十一囤货买的，折扣力度很大，只是平时价格的一半，性价比极高。这款面膜补水效果不错，作为日常护肤还是可以。值得再次购买。	深层补水【水润安瓶面膜】	5	0
佐***长	0	5	非常好用的面膜超级敏感肌用了不过敏哟试试会不会变白期待效果	深层补水【水润安瓶面膜】	5	0
****e	0	5	白色这款超级好用，敷完脸嫩嫩的，软软的，感觉很不错		5	0
M***l	1	5	多次回购，活动时性价比很高。做普通保湿性面膜使用，效果不错。送货速度超快。会继续回购，希望包装更完善一些，活动多一些。	深层补水【水润安瓶面膜】	5	0
a***a	0	5	面膜收到了，商家发货很快，小哥配送也很快，支持商家，支持京东，支持快递小哥。东西给媳妇买的，媳妇很满意，说用后感觉比较温和，后续再追评。	深层补水【水润安瓶面膜】	5	0
大***8	1	5	今年的十一月十一日活动价买的，买了好几种，价格优惠，质量很好，贴在脸上很舒服的，第二天脸上感觉还水嫩水嫩的，以后还会继续购买的，好评	深层补水【水润安瓶面膜】	5	0
