user_name	is_plus	star_num	comment	commodity_type
浓***宝	1	1	天配送周期，货物来了在配送员那里也不配送，来了道歉没有，货物包装全部破损	毛孔紧致黑炭面膜10片
艺***_	0	1	这款粉色的有刺鼻的味道，用了也过敏，另外款绿色包装的挺好用的	毛孔紧致黑炭面膜
小***臧	1	1	这包装真的是不敢恭维，直接用一个袋子装着就送来了，打开袋子面膜外包装的盒子都破了。更奇怪的是有一个外包装盒子竟然写着套装勿拆，瞬间感觉像假货啊。	毛孔紧致黑炭面膜10片
s***m	0	1	收到有一盒是拆过的，感觉不像正品，也不知道哪里可以沟通，只有一个评价的平台	【紧致肌肤】毛孔紧致黑面膜
****0	1	1	感觉跟以前买的不一样，眼部歪的，鼻子覆盖只有一半，不像真的。	【紧致肌肤】毛孔紧致黑面膜
亮***儿	1	1	只想给一颗星，没有收缩毛孔的效果，一点也没有，补水倒还好	毛孔紧致黑炭面膜10片
u***c	0	1	一般般吧，不是特别好用，味道有点奇怪，还是补水的那款好用	毛孔紧致黑炭面膜10片
Q***X	0	1	用了才评价，过敏起红疹，试了三次都是这样，不得不说是这个真的不适合用，也不知道是不是正品	【紧致肌肤】毛孔紧致黑面膜
****r	0	1	用完和之前买的不一样不说下巴周围过敏又干又疼我就想去鉴定下是不是合格的正品	【紧致细腻】毛孔紧致黑面膜
****i	0	1	在损坏的包装盒上贴标签，说明商家已知情，把消费者当猴耍吗	毛孔紧致黑炭面膜10片
****c	1	1	好不好用我还不知道，但是这确实被拆过，包装损坏明晚的旧痕迹，星给快递	【紧致细腻】毛孔紧致黑面膜
****T	1	1	用了第二天先是过敏后是长痘接着痘痘还会痒	【收缩毛孔】毛孔紧致黑面膜
****e	0	1	一共买了盒，发了两个快递，发货地址不一样，这三盒收到全是开口的，没封	【紧致肌肤】毛孔紧致黑面膜
丽***呀	0	1	其余三盒完好无损就是这一盒底部包装破损	【收缩毛孔】毛孔紧致黑面膜
w***0	1	1	比从韩国买回来的纸张要厚，味道不对，只要不过敏，先凑合着用吧	毛孔紧致黑炭面膜10片
H***3	1	1	买来送人，以为是进口的，没想到中国制造，有中文，无法送人，自己用吧。	毛孔紧致黑炭面膜10片
u***4	0	1	前两天搞活动买了两盒，快递到了之后，一盒包装是好的，另一盒包装是破的，都能把面膜都拿出来了，跟客服反馈了几次，没有任何回应。	【紧致细腻】毛孔紧致黑面膜
u***r	1	1	精华非常少，用过精华最少的面膜了用了脸更干	【紧致细腻】毛孔紧致黑面膜
l***3	0	1	感觉不怎么样，	毛孔紧致黑炭面膜10片
****u	1	1	用了两次，脸上长了痘痘，不确定是正品	【收缩毛孔】毛孔紧致黑面膜
大***青	0	1	不知道是不是我皮肤的原因我用一次起一次痘痘也是醉了专门隔了几天试了下依旧一样	毛孔紧致黑炭面膜10片
晨***橙	0	1	如果可以，一颗星都不给，一点缩毛孔的效果都没有，我还配着城野一起用的，没有一点，以后还是买补水的就可以了	毛孔紧致黑炭面膜10片
****r	0	1	刚收到快递，盒子都是旧的，标签也被撕了，明显是旧盒子，这种低级错误，怎么放心购买怎么正品保障	【紧致肌肤】毛孔紧致黑面膜
w***7	0	1	不怎么样，有味道，应该是假货，跟以前代购味道都不一样，不能图便宜	毛孔紧致黑炭面膜10片
m***8	1	1	应该都是假货。	毛孔紧致黑炭面膜
u***w	0	1	不像真的红色的，就是面膜上弄点水，根本没有精华，蓝色的那款是真的	毛孔紧致黑炭面膜
****y	0	1	打开塑料袋的包装后是这样的，有谁能出来解释一下，发生了什么吗为什么面膜盒子是打开状态	毛孔紧致黑炭面膜
****w	0	1	包装盒上写的＂套装勿拆＂四个字，而我却发现，在收到货之前，包装盒已经被打开了，能解释一下吗	毛孔紧致黑炭面膜10片
****u	1	1	买了好多，用了两次，脸上就涨了好多痘痘	【收缩毛孔】毛孔紧致黑面膜
****y	0	1	确实没有在实体店里买的好，用了以后粉刺好多。我在实体店里买的用了没有粉刺反而很光滑，想下单的朋友请慎重考虑。	毛孔紧致黑炭面膜10片
z***9	1	1	精华很少，面膜片不贴合，面膜张很小才贴到额头，贴了马上就干了	毛孔紧致黑炭面膜10片
L***赵	0	1	有一盒没有封口，是直接盖子打开的，请问这是怎么个回事另一个是有封口的	毛孔紧致黑炭面膜
u***7	0	1	以前一直在店里买的这款面膜，第一次在京东商城购买三盒面膜，为什么扫码扫不出来，和我在店里买的生产厂家也不一样，怀疑是不是假货呢，晚上准备试用看看	毛孔紧致黑炭面膜10片
u***2	0	1	不好，一点做用都没有，贴在脸上弯个腰就要掉，第一次遇到这种事	【收缩毛孔】毛孔紧致黑面膜
七***_	0	1	干皮都起闷痘了	【收缩毛孔】毛孔紧致黑面膜
u***4	0	1	产品还没用，不过客服态度不知道差到哪里去了，活动买的，快递送到小区传达室，面膜外包装都是破的，退货都不能退，用也不敢用，和客服反馈，根本都不理。	【紧致细腻】毛孔紧致黑面膜
****2	0	1	连着用了贴没什么感觉坚持用完看看效果吧还有就是掉价很快刚买完没几天就掉价	【紧致细腻】毛孔紧致黑面膜
一***2	0	1	买了五盒，其他都没问题。就这盒，后面的胶全都撕开了，前面的封口贴也是明显开过的痕迹，数了下数量是对的，不知道什么情况。一直在京东买的，也懒得退了。	毛孔紧致黑炭面膜10片
仔***h	0	1	为什么送来的面膜外包装是打开的上面封签明明X写着套装请勿拆开不要脸的京东库管员和快递员，王八蛋	毛孔紧致黑炭面膜10片
a***d	0	1	精华少的可怜	毛孔紧致黑炭面膜
****x	0	1	假的，用了过敏	毛孔紧致黑炭面膜
****8	1	1	用了就开始爆痘还以为不适合这款停了下用了另外一款同样的不舒服起痘买了三盒不同的用了两张就不敢用了看到那么多好评难道三件五折便宜的就是假的吗	毛孔紧致黑炭面膜
****8	0	1	总共敷了两片面膜，精华一般般，并不是网上说的那种很多的，效果敷完第二天并没有所说的那种效果。对京东有点扎心了	毛孔紧致黑炭面膜10片
****R	0	1	下单的时候看见有赠品，付款后就没有赠品了，本来就是看这款送洗面奶和猫咪发带才选的这一款，结果发来缺啥赠品都没有，商家解释说不是每个仓库都有赠品，后来又解释说赠品是有限的不是每个人都有，这个解释你们觉得说的通吗	【收缩毛孔】毛孔紧致黑面膜
****g	0	1	如果不是因为一定要有星星，这次绝对没得。之前的包装都还有个硬纸盒，结果这次就只有一个胶的袋子。，面膜包装盒都坏了，不知道什么原因。我也难得换了，就当运送不当吧	毛孔紧致黑炭面膜10片
丫***e	1	1	跟之前买的差好多，眼的位置留空太大，用起来也不如之前买的水润，不知道是因为活动的原因还是确实这个牌子以后的东西就不好用了	毛孔紧致黑炭面膜
1***天	0	1	对皮肤刺激，第二天还冒痘痘，试用两次都没用	【收缩毛孔】毛孔紧致黑面膜
z***n	1	1	之前用的是蓝色的，没用过这款，但觉得应该是假货，面膜偏小且用完过敏护肤品果然不能贪便宜	毛孔紧致黑炭面膜
****q	1	1	从来没用过面膜，这是第一次，不知道效果怎么样，但是包装上贴着套装无拆，但还是被打开的，不知道是什么原因，怕被换过货这还是京东自营的店	毛孔紧致黑炭面膜10片
1***p	0	1	活动期间买的，不知道是不是快过期了，一股说不上来的味道，像过期的酒精味，难闻，刺鼻	【紧致肌肤】毛孔紧致黑面膜
z***0	1	1	我怀疑遇到了大数据杀熟这次买的，盒子没有封口，味道跟以前不同，面膜在袋子里揉成一团而不是平整叠好的小包装的字体也略有不同。	【紧致肌肤】毛孔紧致黑面膜
那***你	0	1	以前也买过两次，这次的面膜完全不像以前那样。以前拿出来的精华是粘稠那种，这次像白水一样，拿出来还一直滴。难道面膜换配方了	毛孔紧致黑炭面膜10片
****f	0	1	差评，同时买的两款面膜，另一款很好，这款那个精华液像水一样滴下来，一点都不保湿，一直信赖京东自营的商品，没想到这款那么劣质	毛孔紧致黑炭面膜10片
康***宝	1	1	说实话挺不放心的，买到家是开封的，一拿出来，面膜就掉出来了，虽然是冲着京东这个招牌来的，也不能这样吧，问客服，半天也查不到，实在觉得浪费时间，建议你们多看看	毛孔紧致黑炭面膜
疯***嘉	0	1	，我不喜欢香精味挺重，补水效果也不怎么样，面膜比较小，精华也不多，虽然很便宜，但我不推荐	【紧致细腻】毛孔紧致黑面膜
****b	0	1	可能商店做大了，就不觉得客户的需求重要了，忘记了初衷，给人感觉就是，你不买，大把人买。产品还没用过，不知道好不好，不过包装看起来应该还可以，但我只想给笃屎个客服吃，应该再也不会来。	毛孔紧致黑炭面膜10片
c***3	1	1	面膜纸有点点厚，额头部分有三分之一都贴不到。营养液也不多啊。以前用过蓝色装的，印象中纸挺薄的。第一次在京东买这个，不确定真假啊。	毛孔紧致黑炭面膜10片
****f	0	1	为什么会便宜了。还有一件已经元了，为什么件才元，过不过份。在打开快递过，看见纸盒是打开的，仔细的观察还看见破损的。大众们怎么看待。希望大众们能够帮助我理解理解	
d***o	1	1	以前使用过程中精华液从不滴漏，今天收到就试用了一片，面膜中的精华就和清水一样薄，贴了面膜一会水就顺脖子下来了，页面宣传上说精华液不滴漏，真假不知道，但跟我以前买的明显不一样	毛孔紧致黑炭面膜
****8	0	1	不知道怎么说，给我第一感觉就不是正品，面膜很厚，应该会不好吸收的吧，还有就是面膜里面的水浓度不高，我不知道是我用过的面膜的水都是黏糊糊的，这个就是涂在手上很快就干了，很干爽，我也莫得知道是我的问题还是怎么样就是觉得不是正品	毛孔紧致黑炭面膜
舞***飘	0	1	京东老用户了。没想到还是买到了假货都说这款好用但是买回来并没有觉得有多好用。直到去了韩国买了这款回来才发现京东的这个和正品差好多。京东这款面膜的材质比较厚并且精华很少很稀。正品的这款面膜材质特别薄而且整张面积也比较大而且特别有韧性，面膜上的精华液比这个多很多，并且很有稠。一直不明白为什么京东这款的价格比韩国当地免税还便宜。现在知道了	毛孔紧致黑炭面膜10片
心***i	1	1	包装送来就是破的。盒掉出来盒面膜散落一地为何连个密封都没有面膜用起来也跟以前不一样，折叠方式不同，打开困难，香味大	【紧致肌肤】毛孔紧致黑面膜
昨***风	1	1	看到还有没评价的，顺路评价了皮肤不好的慎用，长痘，起红点，皮肤变暗沉，我就不信只有我一人这样	【收缩毛孔】毛孔紧致黑面膜
海***人	0	1	快递都丢了客服不管垃圾	毛孔紧致黑炭面膜10片
肥***7	1	1	假货，大家还是自营买真的好	毛孔紧致黑炭面膜
N***t	0	1	包装都没有封口，差评，差评	毛孔紧致黑炭面膜
高***2	0	1	盒子超级烂，客服不理人	毛孔紧致黑炭面膜
越***瓜	0	1	买到假货了，那款蓝色的是假的	毛孔紧致黑炭面膜10片
****p	0	1	太气人了，买的时候送。接着就送	毛孔紧致黑炭面膜10片
蓝***4	1	1	假的，跟我的正品完全不一样	毛孔紧致黑炭面膜10片
得***-	0	1	真假掺着买也是醉了假的太明显	毛孔紧致黑炭面膜10片
晋***芳	0	1	这包装简直了，都压坏了，差评差评	毛孔紧致黑炭面膜10片
白***猪	0	1	买了几次，这次买的太不满意了	【紧致细腻】毛孔紧致黑炭面膜
l***6	0	1	面膜，一点都不贴合	毛孔紧致黑炭面膜10片
****x	0	1	假货，第一次在京东上买的假货	毛孔紧致黑炭面膜
****l	0	1	盒子都是打开的，无语了	毛孔紧致黑炭面膜
****9	0	1	面膜太小了，不会再买咯	毛孔紧致黑炭面膜10片
k***y	1	1	每次都是刚买完就降价，也是无语了	毛孔紧致黑炭面膜
m***a	0	1	包装质量也太次了，拆开之后都坏了	【紧致细腻】毛孔紧致黑面膜
c***你	1	1	这包装这散乱真是一颗星都不想评	毛孔紧致黑炭面膜
s***g	0	1	超级难用很干不建议购买	毛孔紧致黑炭面膜10片
D***呲	1	1	好评都是假的吧，就连包装都是这么烂	毛孔紧致黑炭面膜10片
****0	0	1	包装很破旧，口袋都坏了，不知道是真假	毛孔紧致黑炭面膜10片
樊***6	0	1	假的，用完严重脱皮和长痘	毛孔紧致黑炭面膜10片
****z	0	1	面膜是假的从来没买过这么假的面膜	毛孔紧致黑炭面膜
1***8	0	1	很非常差，收到货袋子面膜都是打开的。	毛孔紧致黑炭面膜
u***l	0	1	非常差刚买就大幅降价买贵了一倍	毛孔紧致黑炭面膜10片
差***H	0	1	差劲，用了脸上起红痘痘	毛孔紧致黑炭面膜10片
j***3	0	1	买回来东西被撕开过，物品不是正品。差评	毛孔紧致黑炭面膜10片
****8	1	1	差评，盒子是打开的。没有密封	毛孔紧致黑炭面膜
红***姐	1	1	是假的太假了一点都不好用	毛孔紧致黑炭面膜
****o	0	1	刚买了就降价了，价格便宜一半多，差评。	毛孔紧致黑炭面膜10片
s***3	1	1	真的坑五十多的面膜卖这个价佩服	【紧致细腻】毛孔紧致黑面膜
藍***8	0	1	垃圾东西，问几天也不回信息	【紧致细腻】毛孔紧致黑面膜
N***D	0	1	搞活动，一个假的，一个真的直接给你个一心	毛孔紧致黑炭面膜10片
****B	0	1	简直差评京东快递员服务简直差劲到离谱	毛孔紧致黑炭面膜10片
爱***喵	0	1	差评，流量赠品完全是忽悠人的，不可靠商家	毛孔紧致黑炭面膜10片
u***u	0	1	严重受损，很随意的包装。这是正货吗	毛孔紧致黑炭面膜
败***1	0	1	用了一次过敏了，真假不予评价，不会再买	毛孔紧致黑炭面膜10片
****y	0	1	没想到京东也能买到假货	毛孔紧致黑炭面膜10片
菇***傻	0	1	面膜太小，我脸都算是小的都盖不完	毛孔紧致黑炭面膜
****l	0	1	感觉放了好久了，盒子很脏，差评	毛孔紧致黑炭面膜10片
u***o	0	1	真心劝其他人，不要买，你会后悔死。	毛孔紧致黑炭面膜10片
z***6	0	1	送过来都不知道盒子压成什么样子了差评	毛孔紧致黑炭面膜
l***包	0	1	垃圾，被人打开了，不会再买了	【紧致细腻】毛孔紧致黑面膜
殷***飞	0	1	越用皮肤越差长痘痘	毛孔紧致黑炭面膜10片
u***g	0	1	包装太差了，拿到都是打开的以后再不会购买了	毛孔紧致黑炭面膜10片
多***_	1	1	收货后包装真是一次不如一次，第一次给差评	毛孔紧致黑炭面膜
F***1	0	1	打开面膜，里面居然有很长的头发	毛孔紧致黑炭面膜10片
u***c	0	1	差评。就一个胶袋装起来，到的时候全部破了	毛孔紧致黑炭面膜10片
米***q	1	1	差评，收到的面膜盒子都砸扁了，希望卖家能改进。	毛孔紧致黑炭面膜10片
****q	0	1	京东售后客服反正我是无语了真一星都不想给	毛孔紧致黑炭面膜
****3	0	1	差评，拆开了的，不是新的	【紧致肌肤】毛孔紧致黑面膜
u***4	0	1	这个面膜太小了，脸都盖不上	毛孔紧致黑炭面膜
****l	0	1	包装太简陋，东西都压的不能看了，就一个袋子	毛孔紧致黑炭面膜
****d	0	1	并没有收缩毛孔的效用差评差评	毛孔紧致黑炭面膜
s****	0	1	差劲的很，跟波斯顿不是一个档次	【紧致细腻】毛孔紧致黑面膜
****e	0	1	一点都不满意两个价格看清了买吧	毛孔紧致黑炭面膜
天***0	1	1	活动划算买了盒，这快递包装一分我都不想给	毛孔紧致黑炭面膜10片
****i	0	1	收到货包装有打开过，差评，要求退货	【紧致肌肤】毛孔紧致黑面膜
****i	0	1	从京东买了这么多次东西，第一次差评，被人拆过吗	毛孔紧致黑炭面膜10片
****j	0	1	假的，扫码扫不出来用完脸上还过敏	毛孔紧致黑炭面膜10片
k***e	0	1	很难吸收，好像不是正品，以后不会买了	毛孔紧致黑炭面膜10片
永***里	1	1	别问我为何给差评，京东快递什么时候如此暴力了	毛孔紧致黑炭面膜10片
x***c	0	1	假货吧，包装盒被拆开，不知道这货是从哪里来的	毛孔紧致黑炭面膜10片
李***8	0	1	差评，面膜盒包装都打开了是什么意思假货吗	毛孔紧致黑炭面膜
****5	1	1	假货用了之后过敏，痒得要死	毛孔紧致黑炭面膜10片
****e	1	1	买完就降价，说是价格同比双，价格变动太快	【紧致细腻】毛孔紧致黑面膜
冰***7	0	1	包装都破了，严重怀疑货品的真伪。	【紧致肌肤】毛孔紧致黑面膜
v***v	1	1	我觉得是假的，收到的货都是开口的，根本就不像真的	毛孔紧致黑炭面膜
L***U	1	1	假货～大家不要买～包装都看的出来～跟正品相差很大	毛孔紧致黑炭面膜10片
一***货	0	1	一颗星是给快递的，面膜是假的，包装是闹着玩的	毛孔紧致黑炭面膜10片
H***w	0	1	包装太差劲了，收到的时候外面包装都破了。	【紧致细腻】毛孔紧致黑面膜
韩***婴	1	1	包装直接打开的，有点失望。京东上面会出现这种问题。	毛孔紧致黑炭面膜
u***z	1	1	真心不满意感觉没有以前好像是假的	毛孔紧致黑炭面膜10片
亿***人	1	1	不给差评是不是惯的你们，买了种包装全部开了	【紧致细腻】毛孔紧致黑面膜
3***姗	1	1	包装都是拆开的谁知道里面真的假的	【紧致肌肤】毛孔紧致黑面膜
****6	0	1	面膜的盒子都坏了，还很旧，感觉像假货	毛孔紧致黑炭面膜10片
****z	0	1	打开箱子，面膜的包装是这样的太差劲了	【紧致肌肤】毛孔紧致黑面膜
n***7	0	1	拍下的时候说，马上发货，可是过了十天都没发货，气死人	毛孔紧致黑炭面膜10片
****m	1	1	一星给物流，东西很差劲，京东自营什么时候这么没门槛了	毛孔紧致黑炭面膜10片
u***8	0	1	连鼻子都盖不全，实在差，感觉买到假货	【紧致细腻】毛孔紧致黑面膜
大***3	0	1	包装真垃圾，用个塑料袋装着就送来了，全散了。	毛孔紧致黑炭面膜10片
****c	0	1	除了一盒，其他的都是打开的，差评	【紧致肌肤】毛孔紧致黑面膜
u***b	0	1	这个包装拿过来都烂了。真的是无语京东这是怎么了	毛孔紧致黑炭面膜10片
1***n	0	1	一点都不好用，感觉就是假货	【紧致肌肤】毛孔紧致黑面膜
****f	0	1	这面膜是假的，假的，顶着美迪惠尔的名字卖假产品	毛孔紧致黑炭面膜
一***0	1	1	不是原装，购买者谨慎～被拆开了～失望，对京东失望了，	毛孔紧致黑炭面膜10片
****1	0	1	真垃圾，厚厚的一层布，什么面膜，忽悠顾客的	毛孔紧致黑炭面膜
汤***福	0	1	一点效果都没有，差评，差评，我怀疑是假货	毛孔紧致黑炭面膜
T***e	1	1	皮肤严重过敏，害死人的东西	毛孔紧致黑炭面膜10片
勺***么	0	1	面膜的盒子上有用过的双眼皮贴，我很费解。	毛孔紧致黑炭面膜10片
从***1	1	1	差评是给京东的开心，大厂家厉害，可满意了，	毛孔紧致黑炭面膜10片
明***y	0	1	差评，差评，差评，重要的事说三遍，盒子送过来的时候都是烂的	毛孔紧致黑炭面膜10片
小***飞	1	1	两个盒子包装全都摔烂了，告诉我这是什么恶心人包装	毛孔紧致黑炭面膜10片
****t	0	1	很差，感觉没有精华，精华像水	毛孔紧致黑炭面膜10片
****C	0	1	假货，和以前买的正品都不一样，包装也很简单，很失望	毛孔紧致黑炭面膜
w***v	1	1	假的包装太low了连个塑料膜都没有建议还是别买了	毛孔紧致黑炭面膜10片
就***沦	0	1	真的很假很垃圾精华液都没有的	毛孔紧致黑炭面膜10片
****u	1	1	真心不咋地，黏糊糊的用了好几张也没啥效果	毛孔紧致黑炭面膜10片
u***i	0	1	真的很差，用了以后皮肤更加干燥了，后悔买	毛孔紧致黑炭面膜10片
Q***w	0	1	昨天刚买的，今天就降价，无法认同，差评，差评，差评	毛孔紧致黑炭面膜10片
****f	0	1	垃圾～袖子都不会设计嘛真是垃圾	毛孔紧致黑炭面膜10片
u***s	0	1	盒子都是旧的破破烂烂的真感觉自己是不是买到假货了	毛孔紧致黑炭面膜
镇***王	1	1	第一片打开就发现一跟好长的头发被恶心了	毛孔紧致黑炭面膜10片
刘***3	0	1	我觉得我买到假货了，点都不粘，保湿效果太差了	毛孔紧致黑炭面膜10片
****x	0	1	用过的最垃圾的面膜，一打开就干了	毛孔紧致黑炭面膜
****q	0	1	超级垃圾，刚买了选三件，过两天降价选三件，还不退差价	毛孔紧致黑炭面膜
陈***6	0	1	不怎么好用，精华液非常少。	毛孔紧致黑炭面膜10片
****l	0	1	差评，赠品没送，而且难沟通	【清洁收缩毛孔】毛孔紧致黑面膜
****f	0	1	脸部都不贴合做工太粗糙了	【清洁收缩毛孔】毛孔紧致黑面膜
u***j	0	1	用了之后皮肤过敏，起痘痘。垃圾产品	【紧致细腻】毛孔紧致黑面膜
不***D	0	1	京东的快递速度我是没法说的，但是东西成这样了，我也是无语了	毛孔紧致黑炭面膜10片
小***0	1	1	京东越来越差劲了，盒子都破的散开了，以后不会再买京东的东西了，	毛孔紧致黑炭面膜10片
****y	1	1	快递太慢，预计号送达，今天已经了才到，东西等用了再来追评	毛孔紧致黑炭面膜10片
1***p	1	1	最差的一次网购，京东不知道给纸盒包装一下么过来都全部压扁了	毛孔紧致黑炭面膜10片
小***婷	0	1	买回来第三天就降价，便宜块，真的是太糟糕了。	【紧致肌肤】毛孔紧致黑面膜
萧***5	1	1	真真假假，真的分不清楚，一起买的，包装都不一样	毛孔紧致黑炭面膜10片
****5	0	1	感觉像假的包装盒是拆开过的而且里面的精华液少的可怜还很稀	毛孔紧致黑炭面膜
a***1	1	1	质量很差，别买，毛孔没收缩就算了，还感觉更大了，草	毛孔紧致黑炭面膜10片
璀***3	0	1	商品刚到，就降价这个价格有谱不，这颗星我给快递员	毛孔紧致黑炭面膜10片
****r	0	1	难道因为是打折的，所以包装这么烂，不知道的还以为我买了个破烂，差评	毛孔紧致黑炭面膜10片
元***世	0	1	我居然用过之后超级痒，不知道为什么	毛孔紧致黑炭面膜10片
陈***姐	1	1	第一发现京东物流这么慢的，真心够等的，收到东西包装都烂了	毛孔紧致黑炭面膜10片
p***n	0	1	不会再买了，效果一般，包装极差，感觉品	毛孔紧致黑炭面膜
上***帅	0	1	刚买的，满减，第二天就，片，真的是太坑了，保价还保不了，后悔死了	毛孔紧致黑炭面膜10片
新***7	0	1	质量真的不是一般差，真是一分价钱一分货，之后千万不要图便宜	毛孔紧致黑炭面膜10片
1***c	0	1	包装太差，也不知道弄个盒子，没法好评	毛孔紧致黑炭面膜
****j	0	1	超级难用，味道超级难闻，千万不要买这款	毛孔紧致黑炭面膜
u***u	0	1	本想双十一比较优惠买了一盒，可双十一一过就成一盒了，又黑又坑，差评差评	毛孔紧致黑炭面膜
朱***风	0	1	脸太大了，面膜太小害老子一次买了三盒	毛孔紧致黑炭面膜
****v	1	1	我能说句垃圾吗原液少得可怜效果还不好	毛孔紧致黑炭面膜
筱***j	0	1	看起来质量好差，也不知道是不是正品，包装很劣质	毛孔紧致黑炭面膜10片
购***8	0	1	这次京东确实是失望，纸盒包装都没有一个，拿过来打开，都压扁了，而且还被打开了	毛孔紧致黑炭面膜10片
****6	0	1	买的最不好的一次面膜，面膜液非常稀跟以前买的差远了	毛孔紧致黑炭面膜10片
1***p	1	1	买完就降价，太恶心了	毛孔紧致黑炭面膜
****2	0	1	坏的，严重怀疑是假货	毛孔紧致黑炭面膜
****v	0	1	越用越黄啊，这什么鬼面膜丢了劝大家别用	毛孔紧致黑炭面膜10片
李***龙	1	1	京东服务越来越差了	毛孔紧致黑炭面膜
韩***帅	1	1	这是我在所以网上买的最垃圾面膜了无语了千万不要相信好评都是刷出来的	毛孔紧致黑炭面膜10片
f***8	0	1	非常不好用，不保湿，且越用脸色越黑	毛孔紧致黑炭面膜10片
a***爱	0	1	精华液很少，京东假货，还是到实体店去买吧	【紧致肌肤】毛孔紧致黑面膜
****r	1	1	快递连个盒子都没有，全被压变形了，京东上买的东西，条码都扫不出来，未免有些太假了吧	毛孔紧致黑炭面膜10片
****c	0	1	假的，不好，假的，不好，假的，不好，连快递盒都没有，直接一个塑料袋包着过来了	毛孔紧致黑炭面膜10片
予***阿	1	1	包装太烂了好吧	毛孔紧致黑炭面膜
大***人	0	1	在京东买东西，钱付了东西不送货，还不退款，你们很牛吗	毛孔紧致黑炭面膜10片
****”	0	1	发货的速度没得说这个包装太扯了跟第一次买的完全不一样	毛孔紧致黑炭面膜
u***X	0	1	我一拆开看我以为是什么垃圾快递箱子好好的里面的包装却烂成这样子	【紧致细腻】毛孔紧致黑面膜
原***香	0	1	之前朋友给送的觉得用的好，结果在京东买这款了，用了一贴绝对是假货，品质太不一样了，差评	毛孔紧致黑炭面膜10片
陌***9	0	1	我很少给差评，但你们这个质量包装效果都不值得给好评，比地摊货还地摊货	毛孔紧致黑炭面膜
****n	0	1	第一次给差评，要不要这样节约明知道容易坏还不拿盒子包装，直接套一个口袋真心无语，	毛孔紧致黑炭面膜10片
****p	0	1	一个破袋子装着三个开了口的破盒子太不靠谱了以后不会再在这买面膜	毛孔紧致黑炭面膜10片
u***c	0	1	三个包装盒全是打开过的，连箱子都没有，就用个破袋子装，购物体验最差的一次	毛孔紧致黑炭面膜
C***净	1	1	垃圾，其中两盒连盒子都是别人开过的，	【紧致肌肤】毛孔紧致黑面膜
****w	0	1	必须给个差评，我给你照了自己看。都不知道质量有问题没。	毛孔紧致黑炭面膜10片
****b	0	1	非常一般使用感受一般补水效果非常差贴合效果一般其他特色一产品质感	【紧致细腻】毛孔紧致黑面膜
陈***妃	0	1	双十一买的，感觉像假的，我自己买了两个盒还帮朋友也买了，结果两个朋友用了之后脸上都长痘过敏了，	毛孔紧致黑炭面膜10片
****飞	0	1	我买了三款面膜，其中两款产品扫码出来的不是面膜，而是手指套，求解包装盒是打开的，严重怀疑有掉包行为	毛孔紧致黑炭面膜
n***5	0	1	刚收到货就便宜了元，价保还不行，客服的态度气个半死	【紧致肌肤】毛孔紧致黑面膜
爱***嘛	0	1	我想知道这是二手货妈的花了两百多买些别人用过的	毛孔紧致黑炭面膜10片
****6	1	1	差评，盒子装的快递面膜，竟然用袋子包着送来，全压烂了，第一次见这种快递	毛孔紧致黑炭面膜10片
w***x	0	1	这就是送来的面膜这是从垃圾堆拿出来的吗请问京东太让人失望了	【紧致肌肤】毛孔紧致黑面膜
****u	0	1	包装简单，打开以后还有一盒是破的，很郁闷。	毛孔紧致黑炭面膜10片
咬***我	0	1	买来打算送人的没开快递袋子用手一摸就知道把包装压烂了没事多来几次差评	毛孔紧致黑炭面膜
****…	0	1	现在京东的包装越来越差劲了。都好像被别人拆过一样。	毛孔紧致黑炭面膜10片
****5	1	1	老子在这买了那么多钱的东西，咨询个问题等了三天才回信息，说什么plus会员有什么生日礼包，六七年了屁都没一个	毛孔紧致黑炭面膜10片
蕊***A	0	1	刚拆开就出现了这样的惊喜，压变形了无所谓，可以接受，问题是怎么盒子还被撕坏了，我有点怀疑这个东西的真假。	毛孔紧致黑炭面膜
不***a	0	1	双十一买的假货，跟以前的差远了肯定是双十一进的假货	【紧致肌肤】毛孔紧致黑面膜
祖***统	1	1	都是坑，扫码说领取免费的东西，结果都是坑。大家别信这家店，店大欺客。诚信呢	【紧致细腻】毛孔紧致黑面膜
别***商	0	1	真居然是假的，就这个码，我扫几十次都扫不出来，你告诉我你是真的来给我个你能扫的条形码	毛孔紧致黑炭面膜10片
****k	0	1	这个家客服脑子有问题的，买了产品，咨询它产品问题，叫我早京东售后客服问去	毛孔紧致黑炭面膜10片
放***哥	1	1	包装盒没有密封，有一个还呈撕破装，真的特别怀疑是手工装的假的。	【紧致细腻】毛孔紧致黑面膜
吾***么	1	1	非常不满意的一次购物，体验极差，包装盒都烂了，瞬间影响心情	毛孔紧致黑炭面膜10片
啊***i	0	1	真的很垃圾，就是因为搞活动才买的，谁买谁后悔	【紧致肌肤】毛孔紧致黑面膜
****f	1	1	这包装，我也是无语了，在超市买一盒钱的面膜，包装也不至于这样肯定是假的	毛孔紧致黑炭面膜10片
尼***爷	1	1	感觉买到了假的，连包装盒都没有，送的三片面膜还压在最底下，越来越感觉好假，糟心的一次购物	毛孔紧致黑炭面膜10片
****b	0	1	第一次遇见这种问题，包装都坏了。不知道产品会不会是假的。失望	毛孔紧致黑炭面膜
****w	0	1	感觉很一般像是假货	【紧致细腻】毛孔紧致黑面膜
****纸	1	1	不明白为什么这几次配送员不是页面显示的配送员，而且不穿京东工服，不是京东的车，态度还很差。	毛孔紧致黑炭面膜10片
