user_name	is_plus	star_num	comment	commodity_type
****v	0	1	很差使用感受感觉很劣质补水效果没区别贴合效果很差我受不了双买的	【缓解痘痘】茶树面膜
鱼***7	0	1	表示茶树的很不好用味道也很重用完有点红。	茶树面膜10片
****0	0	1	不知道真的假的，这么多人买，就跟风买了，首先包装简陋，收到盒子都是烂的，其次面膜太小了，窝在包里要理上半天，以后再也不买这个东西了，也不知道好评怎么来的	茶树面膜
蒹***止	1	1	精华液太少太少了，拿出来敷脸上就差不多是干的，无语了	【缓解痘痘】茶树面膜
****z	1	1	一直在京东买东西。这次我要给差评。拿出来就这样盒子都打开的。无语	【缓解痘痘】茶树面膜
樱***婳	0	1	还没使用，但是活动真的无语，购买与活动页面完全不符，下单后以为是三盒到货就一盒，问客服，感觉很敷衍，不管产品怎么样，感觉这个页面购买活动就是在欺骗消费者。	茶树面膜
M***O	1	1	收到货已经不知道怎么形容了，包装明显就是被拆过了，而且发过来就是一个胶袋装的，都不是用纸盒装，未免也太敷衍了吧，店大欺客就是京东自营店找客服反印他们反正就是无所谓的	茶树面膜10片
飞***空	0	1	快递很快，但是快递过来，不是快递的包装问题，是这个产品本身都是懒得，我打开之后，面膜直接掉地上了，第一次在京东给差评，不知道是不是正品咯	茶树面膜10片
T***f	0	1	五号凌晨买的，活动写着三盒面膜，就冲着活动下的单，然后转眼间第二天，新活动写着四盒，我真呵呵了。快递到了之后盒子全烂了，没有一个完好无损的，差评	【缓解痘痘】茶树面膜
夏***涵	0	1	精华少的可怜，少的都贴不到脸上。什么面膜啊无语了。	【镇定肌肤】茶树面膜
****g	0	1	假的。之前买过很多次，跟正品比差别太大了后悔不应该贪小便宜。五分钟，鼻子上的面膜纸边沿已经干透了	【缓解痘痘】茶树面膜
空***泪	1	1	不说别的，包装蹂躏成这样还直接发货吗差评不是给你们的商品，而是给你们的态度，包装盒成这样还发货	茶树面膜10片
无***3	0	1	是真的不好面膜太小也没啥效果建议不要购买	【镇定舒缓】茶树面膜
星***8	0	1	买了这么多面膜头一次碰到这样的，这根本不是快递挤压的原因，很明显是二手货，连封口的胶带都是狗啃的参差不齐，脏兮兮的，大家都不傻，别拿二手货糊弄人，快递挤压变形和二手货是很明显的好吗这样的东西谁还敢用联系客服，客服说不归他管，真不知道京东自营的为什么会有这样的二手商品，这样的客服存在	茶树面膜10片
阿***喂	0	1	原来自营的也有这种略质产品，一拿到快递一看，包装都被人拆开了，盒子都裂开了，希望大家不要盲目以为自营的就没有假货，我现在很怀疑里面的被换成假货了。面膜用了一块居然长了两三个痘痘，不过也有可能是我心里作用吧，反正这次差评是铁定了	茶树面膜10片
****s	0	1	敷了根没敷一样，就是感觉像水一样，而且还特干，后悔买那么多	【缓解痘痘】茶树面膜
u***x	0	1	用这个牌子好几年了，一直都是自营店购买，每次收到的都是板板整整一小箱，这次收到的好像一堆垃圾，感觉好像买到一堆地摊货一样，京东自营店现在服务都这么差了吗四盒每盒都是前后开口，打开快递袋子里面散散落落一堆，没有一个完整的包装。以后买真的慎重，太可气了	【镇定肌肤】茶树面膜
我***菜	0	1	包装盒不知道怎么撕了不说，这面膜膜布是什么鬼膜不料不知道是什么料有点硬。我一次买这个面膜用，也不知道是不是买到了假货。真是差评。	【缓解痘痘】茶树面膜
布***Y	1	1	很不满意，公司前台代签收的，说是快递要求将包装带走，强行拆走，感觉很不好，第一次遇到这种情况，费解，我拿到的时候就是赤裸裸的面膜，影响心情	茶树面膜10片
t***妮	1	1	很失望，买回来包装都开了，也不知道被换了没有，而且盒子很脏	【镇定肌肤】茶树面膜
l***y	1	1	这个面膜太假了，设计得一点不好，眼睛洞很大，差评差评。	【镇定肌肤】茶树面膜
****8	0	1	面膜明显是假的，面膜纸非常薄，精华特少，跟我在海外自营买的完全不一样，别在这家买了	【缓解痘痘】茶树面膜
v***2	0	1	，这包装是认真的吗感觉跟二手货似的盒子都破了盒子连塑料膜都没有这包装能让人放心用吗	【缓解痘痘】茶树面膜
1***n	0	1	一点都不贴合，面膜也太大了吧，盒子都是拆开了的，就是假货	【镇定肌肤】茶树面膜
****3	0	1	这次购买的产品与前面的购买的完全不相同已经是一年多的老粉，面膜超级薄，一点精华液都没有。火大。	茶树面膜10片
u***5	0	1	拆包装的时候就觉得奇怪，外包装很脏，敷面后感觉水分很少，敷完之后脸居然是紧绷的怀疑不是正品	茶树面膜
热***x	0	1	说实话不怎么样，味道刺鼻，面膜有一张还是残次品，精华特别少	【缓解痘痘】茶树面膜
温***柔	0	1	先不管好不好差评。面膜比别的面膜偏小，买的时候告诉客服我要解决络腮胡部位长痘痘问题也不提醒我说面膜偏小买回来有啥用	茶树面膜10片
F***-	0	1	体验感太差了像在某拼上买的一样封口贴也没有直接掉出来像捡漏剩下处理的不止这个其它盒也是这样盒子都变形了外包装还挺好的里面的盒子都变成这样了跟垃圾似的	【镇定肌肤】茶树面膜
小***泡	1	1	真心坑啊买家朋友自己看，贪图方便坑的是自己快递外包装完好无损，打开就是这样。明显拆开又重新填装的，胶带都没粘性了，个中理由懒得一一解释了吧慎重吧，	【缓解痘痘】茶树面膜
米***o	1	1	很不满意快递三天才到一起下单的东西都先到了，最重要的是刚买活动就满我很生气很生气	茶树面膜10片
****m	1	1	感觉是假的，跟之前买的不一样，面膜纸特别容易变形，眼睛那儿都是一边大一边小假的假的假的	【缓解痘痘】茶树面膜
锅***丨	1	1	就用了一次，出油更加严重了，还带点过敏，我只想说，现在可以退吗，一次买了两百多，现在都不敢再用了	控油战痘茶树面膜25ml*10
大***点	1	1	看到评论说，面膜被拆开过，我还抱着试一试的态度买，相信自己的运气没那么差，但收到快递，面膜的确被拆开过，然后客服一直跟我说运输途中的问题和全新产品没拆封购物很不愉快。	【镇定肌肤】茶树面膜
M***s	1	1	跟代购的差很多面膜纸薄，根本不是蚕丝的水稀，太假了，不能从京东买化妆品	茶树面膜10片
****h	0	1	收到打开一看，包装都烂了，而且也没有封口的透明胶带，观感很不好，也不知道是不是正品	【镇定肌肤】茶树面膜
杨***丶	0	1	别说什么快递颠簸破裂。糊弄傻子呢就是已经开封的。找客服也不搭理人。什么意思呢	【镇定肌肤】茶树面膜
****x	0	1	面膜是我用过最差劲的，精华少的可怜。膜太厚了	【水油平衡】茶树面膜
大***代	0	1	破破的包装，垃圾客服，用了后有点过敏，垃圾客服态度一点都不好，还说什么拒绝退货，这感觉是假的，一个新的东西都不密封，包装盒也是破的，条码也扫不出来	茶树面膜10片
吃***y	0	1	对京东物流真是失望，第一次买的时候配送就出现错误，告诉我得延迟三天才能收到。我就是冲着你物流第二天就到我才买的，三盒活动，后来因为物流出错我重新购买的，然后就多花了块钱，然而物流依旧发错，除了失望，没有别的想说的了。	茶树面膜
****3	0	1	用完第二天，脸上爆了个大痘痘。面膜纸比从韩国带回的小，而且厚，准备卸载京东，京东无假货，这句话太假了	茶树面膜10片
N***I	1	1	不说好不好用的，买回来就是被人拆开过的，上面还有指纹，客服还跟我说是什么随机检查，真是服了，差劲	【镇定肌肤】茶树面膜
****k	0	1	百分百假货，打开一股浓浓的化学品刺鼻的味道，而且面膜非常粗糙而且厚。不敢用全扔了。	控油战痘茶树面膜25ml*10
****d	1	1	假货用了烂脸前两张是正品和卖家卖的对比图后两张是用了卖家卖的面膜脸开始爆痘，红肿痒	【调理水油平衡】茶树面膜
u***1	0	1	购物这么多年，第一次给差评，面膜拆开了，跟韩国面膜精华不一样，本想跟客服解决，客服又说拆了不给退，不给解决，那我只能自己认了，以后不会再买了	【镇定舒缓】茶树面膜
u***6	0	1	虽然不是什么怕摔的东西但也不能这样吧这好像在哪捡的这也太差劲了	茶树面膜10片
****妄	1	1	外表看起来高大上，里面的东西跟一两块钱的没啥区别。这么差的产品这么高的销量真不知道怎么来的。	【缓解痘痘】茶树面膜
e***s	0	1	商品怎么样不知道，但我知道的是这个包装盒，被消毒水泡开了，好像没有买消毒水吧，我一共就买了五盒四盒都这样，就这样我觉得之前评论里那个烂脸都有可能是真的了	茶树面膜
1***2	0	1	一直信任京东但这个确定是假的叉开就觉得不对面膜纸薄小味道也有差别难道年前京东也真假混着来	茶树面膜10片
徐***3	0	1	你们说正品的是没用过真货吗打开就刺鼻的味道，敷在脸上还不吸收，说难听了还不能评论	
小***i	1	1	不知道是不是真假混卖，但确实很差劲，明明写着勿拆，结果寄过来两次都是开的，而且中间换了一次，第二次整个盒子都是散的，真是懒得折腾，还有换货明明写的取货位置与送货位置不同，结果直接到送货位置要求以旧换新，那我特意把东西拿到学校去干什么搞笑呢非常不满意的一次购物，差点买了plus会员，幸亏没买	茶树面膜10片
诸***马	0	1	差评包装是开的盒子已经打开了，虽然之前看了差评，还是选择相信京东，但是我错了京东会因此失去大批客户请不要给我回复什么暴力搬运等原因，消费者不是，搬运导致的破坏和人工撕开的根本不一样好吧，别给了假货还侮辱我们智商强烈要求给个有说服力的说法否则再不买京东货	控油战痘茶树面膜25ml*10
y***宁	0	1	服务态度不好，包装太差了，连塑料薄膜密封都没有，也不能更换商品，	【水油平衡】茶树面膜
u***f	0	1	打开之后全是这样的，绝对没有一点点人为的，我一拿出来面膜全掉出来了，客服只要我谅解，搞笑，京东快递居然让我等了五天的快递，收到是这样，还让我谅解	茶树面膜10片
****t	1	1	粗糙，像水一样使用感受味道难闻贴合效果，不服帖其他特色要么假货，要么垃圾货，真的不好	【镇定祛痘】茶树面膜
u***4	0	1	差评非常不满意盒子是开的客服总是繁忙根本跟不了合理的解释京东要想最的比别人好就要面面俱到但这是什么啊还没用不知道有没有被人掉过包真是服了	控油战痘茶树面膜25ml*10
****9	0	1	不是很补水，买的绿茶水乳套装，抹脸上也很干，脸一直都是紧绷紧绷的，不知道为什么	【镇定肌肤】茶树面膜
****_	1	1	太干了，补水呢你自己没有水使用感受体验很差其他特色打开一张面膜竟然有一根头发，一根头发，一根头发	【镇定祛痘】茶树面膜
****4	1	1	从没给过差评，这是京东的第一个差评，虽然已经给退换，还是很生气。这个差评不是给产品的，而是给工作人员的。打开包装其他几盒都还好，只有这盒是开着的，明显不是运输过程中的问题，里面的面膜放的乱乱的，在出库时应该已经这样了。你们还给顾客，想什么呢这种态度让人生气，所以我也只能差评差评差评	茶树面膜10片
R***陈	0	1	这么多年一直是京东的忠实粉，生活可以买的东西都会在京东买，因为信任，靠谱，快，这是我买过的第一个假货，拆箱两个单据都没有，面膜厚的跟毛巾一样，液体也少，面膜很干，有点稀，酒精味略重，跟我之前买的正品真是天然之别，打破了我在京东的差评，很失望	茶树面膜10片
****n	1	1	一次买了三盒不同效果的，效果太失望。拿到的时候也是包装都坏了，本来以为是快递员的责任，因为跟京东快递员特别熟所以也没在意，结果看了评论才发现包装坏的不只我一个。再想想京东快递收了这么多真是从来没有过损坏的，大概就是发出来就是坏了的了，所以才搞特价。而且精华超级少，连面膜纸都没办法浸透，更别提补水效果了想着救急用结果还不如平时两块多的面膜效果好	【缓解痘痘】茶树面膜
u***6	0	1	不佳产品质感粗糙补水效果不佳使用感受差，不知道是买到假货还是什么，没有以前的水润了，而且面膜很粗糙，精华稀薄	【缓解痘痘】茶树面膜
x***0	1	1	包装居然是拆开的除了经典蓝色没什么问题，剩下两盒都是拆开的，要么是底部给扣开，要么就是上面直接拆开，貌似拆开之后还忘记封口了，那个封口贴没贴上，也是无语了	【镇定肌肤】茶树面膜
明***日	1	1	第二次购物，和之前相比差太多，面膜面积变小不说，连水分都变小了，显然是商家有意压缩成本制造出来的，现在行业竞争这么激烈，凭良心吧下次不会再买的三次了	茶树面膜10片
u***2	0	1	差评，货，真正的是液体粘稠，不会掉水，没有任何香味，而这个液体清，掉水，还味道很大，不好闻，建议消费者不要受。还是去实体店买吧。	茶树面膜10片
h***凤	0	1	一点也不服帖，这好评都是刷出来的，买了会后悔的，我都无语了，面膜质感那么差，太垃圾了，干巴巴的，精华都没几滴，从来没用过这么垃圾的产品，	【水油平衡】茶树面膜
茂***a	1	1	用了一次皮肤屏障直接受损了而且好的非常慢以前用任何东西都没出现过痛的要死	【调理水油平衡】茶树面膜
u***h	0	1	严重怀疑绿色的款没有里面钢印而且大小都不一样客服各种搪塞的话有本事你去检测啊没人为了几片面膜去检测你们就算中了这点吧而且一个上海一个广州仔细看的都看的出来一个简单一个具体这就是对比同一家买的	茶树面膜
u***8	0	1	差评拿出来都干巴了再也不相信京东自营的化妆品了之前买的绿药丸也是巨难用用完了长痘明明是修复祛痘的功效真是太让人失望了撕开了片都是干巴的老库底子拿出来卖丧良心简直	【镇定肌肤】茶树面膜
演***情	1	1	买了三盒，就这个买来就是开的，昨天才用，材质很差，垃圾的让你怀疑人生，特别松垮，根本就没法贴，和蓝盒的简直没法比，现在才用已经超过了售后期，找客服根本不管，差评差评差评，严重差评，给一星只是给快递员的	【镇定祛痘】茶树面膜
张***8	0	1	差，而且有一股霉味，和之前买的不一样，纸很厚，不像之前买的纸很软很薄，绝对是假货。不贴脸使用感受没作用	【镇定肌肤】茶树面膜
可***子	0	1	不说产品质感，就说面膜纸，一撕开，眼睛处竟然有被撑大，撕烂的情况，我很怀疑这个是假的，大家可以仔细看一下其他特色还有收到快递的时候，里面面膜盒子竟然是被拆开的，我不知道怎么说了	【镇定祛痘】茶树面膜
****z	0	1	说真的，我也买过很多次这个牌子的面膜，但不是这家的，第一次买到这么差的面膜，面膜厚，精华液少到可怜，客服就说是面膜升级厚了才感觉精华液少，这面膜敷十分钟面膜就发白干了，我还是第一次遇到这种情况，客服就总是说面膜升级变厚了精华液才会少，有这种说法吗，面膜打开拿出来就干干的，很少精华，真是生气	【缓解痘痘】茶树面膜
****a	0	1	刚上脸一会儿都很干了，贴了一会儿就像旱在脸上了一样，很不水润	【水油平衡】茶树面膜
u***d	0	1	和第一次买的完全不一样，上次的面膜比较厚，料也比较足，面膜布也和上次的不一样，上次的大小正好，这次面膜布很薄，料也不足而且布很大，没有一处能贴平整的。这次感觉是假货。慎购	茶树面膜
****3	1	1	没有任何国外产品是使用国内包装纸和国内印刷机的。刚看到包装我就感觉像广州深圳的南方小作坊印的，结果一看代理商还真是那边的。面膜用了两贴，没效果，更加佐证其假货我基本没评论过在京东买的任何东西京东自营算了吧前两天我还买了块的手表现在我也开始怀疑了不要买图便宜也不要买	茶树面膜10片
****b	0	1	大家千万别买，面膜干的要死，本来打算送给闺蜜的，这都不好意思送出手，垃圾面膜，比御泥坊面膜还干，御泥坊都够干的了，它更差气死我了	【水油平衡】茶树面膜
****e	0	1	我感觉像是买了假货说说我是什么感觉，前两天看到活动不错就买了四盒，今天到货，配送取货，其中面膜分了三个快递包装，绿色茶树面膜两盒其他各一盒，我打开那两个分别包装的面膜盒子完好，这些都还好，打开茶树面膜两个盒子是开着的，没有包好晚上和男朋友试了一下，茶树面膜撕开包装很费劲不是平整面膜纸很薄，精华不是很多，敷了面膜分钟左右我取掉面膜纸的时候发现面膜纸纤维粘在脸上了什么鬼和我男朋友从韩国给我带回来的完全不一样的感觉垃圾要不要给我个解释	【缓解痘痘】茶树面膜
r***3	0	1	双十一买的，种面膜种买了一盒，但很失望因为打开纸箱一看，茶树和胶原蛋白两种的面膜盒子根本没有封上，里面的面膜片散在快递纸箱里，仔细看了面膜盒子封口的地方，根本没有封过口的痕迹，如果不是在京东买的，我都怀疑买到假货，太失望了	【镇定肌肤】茶树面膜
慕***i	1	1	这次买的比较便宜，才选四盒，算下来才三块钱一贴但是拿到东西之后有点后悔了，看图片，包装已经开过口了，而且一盒贴的封印已经没有了，另一盒的是直接贴在盖子上，没有和外盒贴上，不知道是不是谁用的被退了，还是零散的拼的，很不满意	【缓解痘痘】茶树面膜
年***天	1	1	不好，和我之前在顺丰买的感觉不一样，特别干，还特别厚，我真怀疑那些好评是不是托，最重要的，快递服务态度特差，下大雨让我跑那么远的路去拿也就算了，还跟大爷似的，坐在车里面按喇叭让我过马路那边去，国道非常不安全不知道吗一直很相信京东的，这次真的叫人心烦，本来想继续买宝宝尿裤的，到家直接把订单取消了，再也不来了	控油战痘茶树面膜25ml*10
****H	0	1	无语，使用感较差，有些粘稠，除了蓝色的补水的以外其他的都不用买了，不好使。昨天到的货今天降价了二十块钱，结果说不在保价范围内，真不明白那保价保的什么	【调理水油平衡】茶树面膜
维****	1	1	差评，原因。厂家偷工减料。跟以前产品差远了。面膜材质换成差的了。太差太差太差而且敷上紧绷感觉强烈。敷完脸上紧绷感觉不好。而且敷完，脸上很干。跟老款面膜差太远了这个面膜我用了几年。没想到如今月来越差材质太差了以后不会用这面膜了。跟以前老款差倍远。太劣质就这样吧把粉丝无情的抛弃了。我还买那么多。丢了吧	【缓解痘痘】茶树面膜
雪***1	1	1	这次对京东很失望，本来看着有活动，一次囤了五盒，跟之前在香港买的完全不一样，精华液少的可怜，并且还不均匀，面膜的有些部位，把袋子里精华液全部挤出贴在脸上，还是很干，感觉是上当了，下次再也不敢这样买了	【缓解痘痘】茶树面膜
秘***芦	1	1	不说别的就功效而言，不是真货，已经用了半盒完全没效果，而且精华和面膜是分开的，袋子剩下很多但是和水一样，面膜上脸几分钟就开始紧绷，只能不停的补精华，不存在脸干的问题，用了半盒每张都这样，再干的脸也不能这么快就吸收了吧。而且其他的也是各种差，尤其是蓝色款，别欺负我没用过可莱丝，这么厚不服帖精华像水，上脸感觉就像油一样的面膜，国产的也不会做得这么明目张胆的差吧。买了款，居然还只有这个绿色的面膜是不厚的，然后是粉黑色，接下来是浅蓝，最后最差的就是畅销蓝，京东自营的产品居然伪劣到让人害怕	茶树面膜10片
****6	0	1	京东快递速度yyds但是这个面膜真low首先面膜纸还有印字多此一举面膜质量不咋地第二这个面膜确定是根据人脸来设计的吗该敷的地方敷不到眼部第三精华这么少，是怕我吃掉嘛。，不再回购没有贴合效果使用感受一般般	【水油平衡】茶树面膜
姜***爷	0	1	这面膜还行，不过也没见什么效果，但是洗面奶问题很大出来不是均匀的，半透明，里面还有条状乳白色膏体，加水都很难消磨，更难出泡沫，搓揉半天出来的泡沫还没有肥皂多洗完很滑最烦这种洗面奶像沐浴露一样滑还没沐浴露泡沫多用两天起两个痘浪费我金牌买家多元人民币法克还不如曼秀雷敦好用悦诗风吟完爆	茶树面膜10片
甜***子	0	1	售后不给力啊面膜胀气有问题都不能换，一个订单分两个包裹寄出没有任何保护措施，能保证运输途中太阳暴晒不变质胀气的可能吗不拆盒子根本就不知道胀气呀客服说拆盒不退换什么逻辑	【水油平衡】茶树面膜
****m	0	1	以前用过的面膜里面很多精华，面膜上面很多，袋子里还遗留很多，这个面膜感觉不是很好，拿出来没有多少精华，上脸都感觉像没水分一样，而且买完两三天就降价了，感觉被坑了	【水油平衡】茶树面膜
****x	0	1	我在月日和月日分别在自营和全球购上买了这个茶树面膜，同时也在美迪惠尔官网买了两次。首先如图一图二，两次在京东上买的都是这个面膜纸和这个包装，图三图四是第二次在官网上买的。第一京东两次买的包装一样，但两次买的都和官网上不一样。而且纸质不同，京东上的有点像纱布。不要说什么更新换代快，如果真的快为何时隔一个多月京东上的两盒是一样的而美迪惠尔官方的两盒反而后包装上的细微差别。还是京东很久以前一次进了一百万盒，一直没卖完第二气味不一样，京东上的明显有股酒精味，而官网上的则没有。并且成分表上也没有酒精或者乙醇字样。我问过官网客服，别人说成分不含酒精。第三点授权信息无法查询。除了他自己画的一张图，没有任何渠道能找到授权信息，我给美迪惠尔官方发邮件询问，结果别人的回答是面膜市场假货不断，如需购买请认准美迪惠尔唯一官网。我也是醉了。第四京东的用了，不洗的话有时候会痒，起疙瘩，但是很快会消退。但是官网的没有这个现象。第五我把这个写作购买咨询提问，但是没有处理也没有显示出来，那就写在评论里吧不要在说你们渠道正规保证正品了，这些东西不是你说就是的	茶树面膜10片
u***s	0	1	我不理解，为什么这么垃圾的东西，销售量那么高，这是我用过最差劲的面膜，根本没有精华，根本没有，一点都没有，我实在不知道，它的补水效果在哪里，一点精华都没有，何来的补水，真的非常后悔，精华实在太少了，贴合效果还是可以，敷上也感觉冰冰的，但是精华实在太少，跟没有差不多	【镇定舒缓】茶树面膜
h***k	1	1	韩国棒子的，给个差评吧	茶树面膜10片
****e	0	1	真真假假混着卖你们懂得	茶树面膜10片
****e	0	1	真真假假混着卖你们懂得	茶树面膜10片
****j	0	1	太小了下次不买了	茶树面膜
****p	0	1	黏糊糊的，盒	【缓解痘痘】茶树面膜
随***走	0	1	背后的商品条码都扫出来，而且今天竟然超市专柜卖二百多，SO，各位明白	茶树面膜10片
轻***o	1	1	东西还没用，先给自营差评	【水油平衡】茶树面膜
****1	0	1	假货，用完脸上就过敏了，一个月还没好，吓死人了，从来没这样子过	【缓解痘痘】茶树面膜
x***5	1	1	条形码搜不到商品，怀疑真假	茶树面膜10片
****y	1	1	不好，跟以前买的真是天壤之别	茶树面膜10片
****f	0	1	我敷茶树面膜过敏了不是说敏感肌可用吗我昨晚敷了面膜今早起来脸上全过敏了	茶树面膜10片
r***t	0	1	我判定是假货，是国产仿品，有谁能说明不是假货	茶树面膜10片
****2	0	1	差使用感受差贴合效果非常非常非常非常非常差	【镇定肌肤】茶树面膜
8***芳	0	1	太，号买成元号就降成元，我觉得京东有时候还是太	【镇定肌肤】茶树面膜
1***w	0	1	扫出来的价格比卖的便宜三十，坑	茶树面膜10片
****q	0	1	都是拆开过的，不建议买	控油战痘茶树面膜25ml*10
L***X	1	1	去你MB的爱回收，把京东名声搞错了。京东那个领导坏了还是咋的，弄这么个的玩意。预估，评测块。	【缓解痘痘】茶树面膜
****w	0	1	假的，大家都不要买，垃圾的要死，假货，好评全是刷出来的	【调理水油平衡】茶树面膜
****t	0	1	无力吐槽京东了，发的	茶树面膜
c***1	0	1	严重怀疑是赝品	茶树面膜10片
u***1	0	1	盒子都开了，差评	茶树面膜10片
u***j	0	1	感觉有杂质在里面	茶树面膜10片
某***甲	1	1	酒精味N大估计是假货酒精味N大估计是假货酒精味N大估计是假货	茶树面膜10片
k***a	1	1	特别不好用，刺激	茶树面膜10片
u***k	0	1	寄回来盒子都压扁了	茶树面膜10片
u***z	0	1	真如评论说合子破了	茶树面膜10片
****v	0	1	包装，太烂，不满意	茶树面膜10片
z***a	1	1	包装烂，感觉拆过的	茶树面膜10片
****9	0	1	差评，包装都烂的	茶树面膜10片
****a	0	1	这次好像买假了	茶树面膜10片
****m	0	1	这次真的买到假货了	茶树面膜
A***i	0	1	用完以后痘痘又多了	茶树面膜
宍***t	1	1	客服全是粘贴回复问的问题回复区别是屁话	茶树面膜10片
****4	1	1	差评，东西包装全湿了。态度还那么查	【镇定祛痘】茶树面膜
风***歌	0	1	刚打开包装袋就这样了，里面东西开过封的	控油战痘茶树面膜25ml*10
黄***d	1	1	垃圾客服，	【缓解痘痘】茶树面膜
****q	0	1	快递员态度极其恶劣	【缓解痘痘】茶树面膜
宛***心	0	1	买完不久就涨价了	【缓解痘痘】茶树面膜
一***步	0	1	价格一天一个变化	【缓解痘痘】茶树面膜
宇***瑜	0	1	无语了，用了过敏	【镇定肌肤】茶树面膜
****i	1	1	真不好，干的要死	【镇定肌肤】茶树面膜
胖***_	0	1	仓库打包也太随便了吧	【水油平衡】茶树面膜
****3	0	1	我用了不舒服，我觉得就是水货	茶树面膜10片
****7	0	1	不像是真的有点后悔	控油战痘茶树面膜25ml*10
玉***藏	0	1	假货，跟图片不同	茶树面膜10片
****i	1	1	酒精味还能在重点	茶树面膜10片
抗***鼻	0	1	用了过敏了草率了	【镇定肌肤】茶树面膜
j***s	0	1	包装不严实	【镇定肌肤】茶树面膜
****3	1	1	买完隔两天打四折，退不了差价	【调理水油平衡】茶树面膜
u***c	0	1	不好用，简直劣质	【调理水油平衡】茶树面膜
郭***草	0	1	京东买到假货了	【调理水油平衡】茶树面膜
****6	0	1	一个好的包装都没有，而且还是被拆开的。不开心	茶树面膜10片
好***趣	1	1	感觉买到假货了	【水油平衡】茶树面膜
l***9	0	1	为什么还邮寄假的	茶树面膜10片
大***山	0	1	首先面膜敷刚撕开味道异常刺鼻，面膜也厚得很，敷在脸上脸火辣辣的疼，眼被熏的红通通，我不好说货的真假，个人感受。	茶树面膜10片
u***n	0	1	包装垃圾，还是坏的第一次遇到以后不在这家买了	茶树面膜
****2	1	1	我就想知道什么进口的牌子货给得起关税给不起封口钱。	【镇定肌肤】茶树面膜
M***u	1	1	东西还行，价格，买三盒才是原价，单买翻倍，何必呢	茶树面膜10片
吹***吧	0	1	话不多说了，直接上图，扫了就知道是什么了，掺水货	茶树面膜10片
趣***5	1	1	包装都挤碎了。	控油战痘茶树面膜25ml*10
总***啊	1	1	感觉太假	控油战痘茶树面膜25ml*10
****6	0	1	全是酒精味	控油战痘茶树面膜25ml*10
c***e	1	1	没有一点效果	茶树面膜10片
****c	0	1	不好	茶树面膜10片
u***w	0	1		茶树面膜10片
哦***等	0	1	艾诺过咯空	茶树面膜10片
c***5	0	1	一点都不补水	茶树面膜10片
草***东	0	1	。	茶树面膜10片
我***y	0	1	没效果，面膜厚	茶树面膜10片
****w	0	1	效果一般而已	茶树面膜10片
吴***森	0	1	太差太差	茶树面膜10片
l***4	0	1	扫码扫不出，	茶树面膜10片
D***呲	1	1	差评	茶树面膜10片
****b	0	1	不补水	茶树面膜10片
u***w	0	1	过期的	茶树面膜10片
忆***p	1	1	不好	茶树面膜10片
****2	0	1	没有什么用	茶树面膜10片
u***f	0	1	坏成这样	茶树面膜10片
x***w	0	1	垃圾	茶树面膜10片
铁***儿	0	1	盒子都是破的	茶树面膜10片
****l	0	1	破包装，垃圾	茶树面膜10片
無***情	0	1	不是正品	茶树面膜10片
****7	1	1	扫码不到产品	茶树面膜10片
k***7	0	1	跟代购不一样	茶树面膜10片
g***6	1	1	假	茶树面膜10片
L***-	1	1	包装超烂	茶树面膜10片
哇***咯	1	1	此用户未及时填写评价内容	茶树面膜10片
傻***璐	0	1	没用	茶树面膜10片
****年	0	1	不咋地	茶树面膜10片
u***5	1	1	一般般吧。	茶树面膜10片
可***麻	1	1	包装太差劲	茶树面膜
E***t	0	1	精华太少了	【缓解痘痘】茶树面膜
****b	1	1	味道太大了	【缓解痘痘】茶树面膜
****z	1	1	第一次京东买这个面膜，不敢用，描述mL，来货是mL，查了官网也是mL的包装，	茶树面膜10片
小***4	1	1	面膜不好用	【缓解痘痘】茶树面膜
****?	0	1	一点效果都没	【缓解痘痘】茶树面膜
Y***Y	0	1	。	【缓解痘痘】茶树面膜
****z	0	1	假的	【缓解痘痘】茶树面膜
小***8	1	1	包装盒打开的	【缓解痘痘】茶树面膜
m***磊	0	1	包装都是破的	【缓解痘痘】茶树面膜
****m	0	1	垃圾，很一般，用的	【水油平衡】茶树面膜
恋***心	1	1	五块钱一贴真的不值	【水油平衡】茶树面膜
****X	0	1	特别难用。不好用	【水油平衡】茶树面膜
****7	0	1	假货，欺骗消费者	【镇定舒缓】茶树面膜
来***叭	0	1	没啥用真没啥用	【镇定舒缓】茶树面膜
****9	0	1	精华太少了差评	【镇定舒缓】茶树面膜
****v	0	1	差差差	
浅***5	1	1	。坑	茶树面膜10片
明***年	0	1	包装太差了	【镇定肌肤】茶树面膜
啊***y	0	1	绝对是假的	【镇定肌肤】茶树面膜
a***6	1	1	使用效果不好	【镇定肌肤】茶树面膜
****f	0	1	垃圾	【镇定肌肤】茶树面膜
I***蔡	0	1	此用户未及时填写评价内容	【调理水油平衡】茶树面膜
崔***宝	0	1	难用	【调理水油平衡】茶树面膜
花***m	0	1	快递都烂了	【调理水油平衡】茶树面膜
****c	0	1	用完脸过敏了	【缓解痘痘】茶树面膜
c***8	0	1	差	【缓解痘痘】茶树面膜
****m	0	1	差	控油战痘茶树面膜25ml*10
****r	0	1	很干	【调理水油平衡】茶树面膜
虐***性	0	1	不好用不补水	【调理水油平衡】茶树面膜
1***p	0	1	越用越差无语	【调理水油平衡】茶树面膜
****2	0	1	不好用	【调理水油平衡】茶树面膜
