本来一直宁愿贵一点也愿意信任京东的东西会是正品，质量会好一点，但是收到货之后让我大失所望，朋友们看了都说像假的，不是正品。附上照片，你们自己看吧，要不要买你们自己决定。	7	2
一次买了四盒，价格很划算，用了几片来评价的，总得来说还可以吧，之前用的的mg，感觉这个好一点，非常补水，挺好的，会回购的	7	0
我觉得是臭的味道很怪有点想吐的感觉有没有人这样觉得	3	1
哇哦，真的超级划算，买三盒送一盒，平时美迪惠尔的面膜都很贵，这次投块钱一张真的划算，我帮朋友买的，问问他好用不，我下次自己也买点，虽然我是个男的，但是偶尔贴一张还是可以的，字数不够就写点口水话	7	0
精华液没有商场卖的粘稠	3	1
包装都做不好，不相信产品能有多好。用了果然让人失望，面膜很干，精华液根本都没多少	4	2
这个第一次用，送货速度很快。同事推荐的，说是比较好吸收，希望好用啊	7	0
盒子整个都变形了，根本没法看	4	2
冬天暖气开得比较足，皮肤容易变干敏感，这款美迪惠尔水润保湿面膜，是我的不二之选，洁面爽肤后，取出面膜，调整好贴合脸部，静待分钟，再揭下，把剩余精华液轻轻按摩至吸收，我一般晚上是不洗的，第二天早上起来皮肤特别水润光滑，一周大概敷三次左右，皮肤会越来越光滑细嫩哦美迪惠尔的面膜不知用了多少个了，很适合干皮。两年前我的皮肤还是很粗糙，暗黄，很干的，后来就是用这款面膜坚持用了一年多，皮肤有明显的改善，皮肤细嫩了很多，皮肤暗沉现象也改善了很多，特别是化妆之前敷一下面膜，不会卡粉，浮粉。像现在这种天气我每天敷一次面膜，皮肤不会那么干。这款面膜非常好用，水分十足，补水效果非常好，里面的精华液非常多，和我在实体店买的一样，但价格比实体店便宜多了，美迪惠尔水润保湿面膜，原产地是韩国，这个面膜裁剪非常贴切，能够和脸部贴合的很顺畅。里面很多成分都是自然提取物，用着比较放心使用过程中没有出现红斑浮肿，骚痒，刺痛。化妆品还是在京东买着比较放心，货源有保证，物流有保证，价格也很便宜。	9	0
新品一定要试试	14	0
这款面膜用起来感觉还不错的哦。好评趁着搞活动囤货一年，老婆说很喜欢，还不错，夸我有眼光哦。用完皮肤水嫩水嫩的，非常喜欢，好评	3	0
售后服务比较差，包装也很差	3	2
好不好不清楚，已经拆过，可能是运货的时候压开了	4	1
这个东西我申请的是电子发票，还让我填写收件邮箱了，最后给我发的纸质的，京东的客服真是霸气，跟智能客服根本就说不清，然后去给京东人工服务打电话，人家就是一句我们系统不会有错误，然后我又拍了一次发票栏都还是电子发票，我就想问一下系统不会有错误那些个软件系统游戏啥的还更新个毛啊，还打个毛的补丁啊	3	2
真的是醉了，不知道一个盒子有多少钱，连个包装都没有，全压变形了。	3	2
买过好多次了蛮不错的这会是件买的真的蛮合适的也很补水	8	0
选择了很多的面膜，看了这款的测评，非常值得期待，还没有使用，不过看包装惹人喜欢，期待用了之后变得美美的	7	0
差评，买不到几天价最不满的一次	3	2
美迪惠尔从大学就开始用了，很多年了，补水效果特别好，这款美白的感觉也不错	3	0
双十一自营的快递很快用了一天效果很好，皮肤白白的很满意啊	7	0
已经多次购买，很不错，价格实惠	10	0
面膜是我用过最差劲的，精华少的可怜。膜太厚了	8	2
重复购买无数次，补水效果很好，用完皮肤很透亮	5	0
京东快递现在越来越垃圾了，无语	4	1
没有一点效果，还过敏，一次很失败的网购	2	2
背面的字体很模糊，真心感觉不太靠谱，然后咨询了他们的客服，居然都不正面回答我的问题，反复只说一句话这是真的。真实无语，这次网上购买面膜都是因为相信京东才买的，居然让人这么失望。	7	2
质感非常的好，薄薄的，很贴合脸部，敷起来很舒服使用感受感觉补水效果非常的好，用完以后，面部水水润润的适合肤质偏油皮都可以用哦，不是很油补水效果补水效果当然是非常的好啦，用完以后，皮肤感觉很水嫩呢贴合效果所有的脸型都贴合的很好，因为面膜纸很薄，所以可以把面部整个都服帖到	2	0
非常好，乳液很多，很保湿，贴合皮肤，适合我的皮肤，推荐购买	7	0
说是紧致毛孔没效果更透明毛孔更大了	4	1
第一次用这么干的面膜，差	7	2
这个面膜真的好，包装完好无损，里面也很精致，趁着打折的时候买，也不是很贵，最主要的是面膜用起来也很舒适，也没有刺激的感觉，不错。	2	0
包装就像地摊货，盒子烂了还没用，即使效果再好，也过不了心理关	2	1
很喜欢的面膜品牌，回购不知道多少次，价格划算，效果有保证，保湿补水效果非常好，一次性多购买，价格更划算，秋冬皮肤需要大量补水，姐妹们囤起来	3	0
真忽悠人，一看就不是正品吧	4	1
一直买这款睡眠面膜现在又更新了一代	14	0
收到了，配送速度快，效果有待于验证，京东快递还是很快的，但配送员服务态度跟之前差很远	8	0
东西很好，很满意，送货也很快给十分	11	0
面膜特别干不滋润下次不会再买	3	1
假的用了两片不敢用了苏小红买的都不一样	8	2
双十一入手超级划算	9	0
价格实惠，质量杠杠的，非常好的一次购物，下次还来。物流有些慢，早就到达站点，物流不更新，无人配送，多等了一天。	9	0
挺好用的物流也很快售后服务也很好有活动很划算	6	0
来的时候盒子上面那个密封条套装请勿拆开已经是开的了，真假难辨，为什么要拆开	2	1
我已经用了一盒了，一共买了三盒，用起来感觉还不错，好吸收不油腻质地算是比较清薄的，我是大混合性皮肤，老公是大油性皮肤，皮肤毛孔粗糙，特别油，但是我们两个都可以用这个面膜，基本的补水和美白工作还是可以的，而且物美价廉，支持	8	0
水润润的，原液很多使用感受补水效果很好，用后很保湿，搭配其他化妆品保湿适合肤质我是混合性肤质且目前是孕妇补水效果我觉得很好，用完不紧绷贴合效果很服帖其他特色软软的，淡淡的香京东自营囤货，活动多多，支持京东自营	2	0
朋友用完推荐的，补水效果非常好，用完很舒服。	6	0
美迪惠尔大品牌好用，一直在用这个牌子的面膜，补水保湿，效果很赞，京东正品有保障，价格实惠，送货快，包装严实，这款茶树面膜对油性皮肤非常友好	8	0
价格实惠，买来试一下	3	1
我是油皮上脸很舒服一点都不黏腻贴合度也很好补水控油非常适合我喜欢精华不多不少刚刚好	4	0
很不错，一次性买了几盒，这次买的很划算，优惠力度可以，一张三块左右，补水效果很好，是正品，有防伪码，买回来就开始用了，包装也很好	2	0
很高使用感受一般适合肤质大部分补水效果睡眠面膜	14	0
好用	10	0
挺好	10	0
不买了，韩国货，与商家无关	1	2
摸起来很舒服，蛮好的，看起来包装也很漂亮。老婆用起来感觉也还行，没有什么不良反应。我和我老婆用都可以，感觉两人肤质都适合，没有不舒适的感觉，而且使用后感觉很好。使用完，脸上很舒服，感觉水分十足。总体来说值得推荐。	8	0
趁活动的时候购买的，这款是我最喜欢的。补水效果很好，而且还可以祛祛黑头。京东物流又很快，而且送货上门，服务态度也很好，一直使用的都是这款面膜，查过了是正品，所以很信赖。活动购买的价格也很优惠。下次还会再来的	3	0
非常好补水效果不错贴合效果非常贴合使用感受水润不油	5	0
保湿效果很不错使用感受很温和不刺激，都适合适合肤质都可以，很不错哦补水效果很好，我买了好几次啦贴合效果非常好的贴合度，刚好合适，精华液多其他特色香味很淡，很好闻	1	0
我能怎么说，太尴尬了，昨晚撕开一袋居然是空的，里面只有半袋液体，说不上是不是真货了	3	1
之前从来没有用过面膜，听说晚上用用，对皮肤好。因为晚上洗完脸后比较干，感觉皮肤缺水，就买了这款面膜。东西收到后，包装很精美，盒面膜加盒补水安瓶。赶上活动买的，也挺实惠的。晚上洗完脸，打开一张面膜，水分很足，贴在脸上凉凉的，能感觉到皮肤在吸收水分。面膜丝质不错，很薄很透。袋子里面的精华液也很充足。分钟后取下来，脸上都是满满的水润，皮肤也细腻，毛孔也缩小了。挺好的。先用着，好用的话，会回购的。	1	0
详情页上写的维生素C，生育酚，谷堆素，在成分表里都没见到。	7	2
还行就当是心里安慰吧痘痘还是没消下去	8	1
在京东商城购买了美迪惠尔毛孔精致黑面膜用了以后感觉产品的质感特别好补水效果非常好贴合效果不错特别适合我的肤质。	4	0
补水效果很好，买过很多次	14	0
刚收到快递，包装破损严重，太垃圾了，	6	2
非常不错很喜欢，买过很多次了，下次还会卡卡西回购。	5	0
挺好的东西很方便很好用下次还会买挺好的东西很方便很好用下次还会买	3	0
不咋地，一般般，不好用	2	1
补水效果杠杠的，非常非常喜欢	6	0
不多说了，心里极度不舒服。	3	2
水份少，干干的，不是正品	2	2
买回来起了一脸疙瘩，不可靠	1	2
双十一买的很划算，赞一个	5	0
此用户未及时填写评价内容	8	2
还有可以，	8	1
活动价，超实惠	10	0
刚开始用，具体效果还可以。	9	0
不知道是不是正品，之前香港买的，面膜上会印有美迪惠尔的标志，且面膜更贴合脸型，这个面膜很薄，美迪惠尔的标志也不明显	1	1
这是怎么回事，刚收到全部是这样子	1	2
好评	14	0
这个面膜真的是无限回购的一款，很不错，敷完很舒服，也不懂什么真假，只要用着好就行，相信京东	3	0
盒子分明就是被打开过的，而且快递显示预计月日送达，等了老半天就是不派送，还是号晚上送过来的，真的太失望了，在京东买过很多东西了，第一次给差评	8	1
包装好，快递速度，面膜用了补水效果好，非常棒的一款面膜，买了盒，下次有活动再多囤货，	4	0
不错，补水效果很好。	14	0
东西还没用不知道怎么样可这包装都烂了挺影响心情的一拿面膜都掉到快递袋子里了	8	2
貌似用完之后皮肤好像是会水润一点，但过后好像小疙瘩也变多了	3	1
包装真差，到手里外包装都坏了	4	2
包装太破了就一个盒子外面一个袋子。	7	1
跟上次买的不一样不一样不一样	1	2
我是敏感肌真的是好用快递也超级快	9	0
这个面膜的补水效果真的很棒，很适合我这样皮肤干燥的人，尤其晚上睡觉前来一片，第二天起来皮肤嫩嫩的，特别舒服啊要大赞扬一下发货，京东快递给力，隔日达。特别棒	3	0
面膜好香，茶树的清香，感觉这个面膜纸很薄很滑，敷着很舒服，效果好的话，一定会回购。	8	0
在京东买东西，钱付了东西不送货，还不退款，你们很牛吗	4	2
的时候价格为，现在变成，当时还准备买另一个牌子的面膜，这两天的钱价格居然比便宜大洋，瞬间觉得年中大促就是个噱头而已	8	1
很好用产品质感质感不错，春天开始补水了	8	0
趁活动，多囤点，很好用	5	0
这个我觉得最适合我，用后特别好	6	0
薄款的，祛痘很有效果适合肤质混合油性贴合效果很服帖补水效果消炎	8	0
补水还不错我混合性皮肤用了再用乳液第二天皮肤好得多，京东正品放心，面膜纸很吸收使用感受很补水	7	0
差评，包装都是拆开的	3	2
一直用	9	0
新版不太好用还买这么多，还送了闺蜜一堆我哭了。	2	1
首先我想说京东搞起特价来真的是优惠，四盒片，我马上下单八盒。，这个面膜的材质很舒服，薄薄的贴在脸上感觉很好，四种都买了，蓝色的很早之前就用过，这次试了其他几种也不错，整体来说，坚持用了皮肤有变好的趋势	2	0
买的，正品，很好	10	0
很好，巨补水，每次用完之后，脸蛋嫩嫩的，用完之后，还会再继续买的，不错	3	0
不贵，挺好用	14	0
还没用希望是正品	7	1
精华很多，性价比高。物流快，今天买，明天到，这物流真的爱了，保湿还是可以的，算值得购买的还是蛮推荐大家使用这个的，面膜敷起来	7	0
外包装稀烂	8	1
一点都不好用考虑是假的和实体店买的不一样	3	2
很舒服，很水润，不刺激皮肤，用完了皮肤好好的我是混合型皮肤，用完了不紧绷，很舒服其他特色包装也可以贴合效果很服帖补水效果补水效果很好，挺舒服的，怎么非要个以呢，挺难的，哈哈使用感受还会下次回购的，总体来说不错的，值得购买。	7	0
包装好破，感觉像是没人要的，我都怀疑是不是假货	7	2
囤货中，慢慢使用吧，保水效果非常好	10	0
很干，精华很少很少，买了很多次，体验最差的一次	2	2
物流给力，方便快捷。面膜好用，之前用的是老版款，这次尝试一下新款。面膜纸依旧轻薄，服贴。效果还是可以的，整体上很满意。值得信赖。	6	0
纸太厚了。精华也不多	8	2
价格便宜，京东送货速度很快，态度也好，会继续支持再次购买很不错满意	9	0
很好用的面膜，水润保湿，使用后皮肤很舒适清凉。	5	0
这个牌子大家一定不陌生吧很多商场都会出现它的影子，尤其是在各个免税店。这款面膜比较保湿，用时脸上很多精华，用后洗完脸上水嫩嫩的，用清水洗完脸更是感觉无比的清爽嫩滑哦一直使用它，会让你的皮肤变好哦推荐～	1	0
保湿效果非常好，第二次购买	14	0
特价买的，挺值得，用过没有过敏，别的效果还没觉得很特别，精华液很多。就是盒子的盖子是打开的，密封不好。	3	0
很精致使用感受很好用适合肤质干燥敏感肌肤，贴完面膜后肌肤湿润有光泽，变得更美丽水润，保湿效果很好贴合效果刚开始用的时候，贴的很紧其他特色东西很不错，下次还会再来回购的	3	0
价格实惠，很不错，多次购买	6	0
普通的一片式面膜，没有无纺布层及塑料层使用感受经常用，成习惯了补水效果还不错，晚上用完不洗掉，再抹上乳液及面霜，在干燥的北方还是挺滋润的贴合效果眼睛处的洞可以留小点就好了	9	0
不说产品质感，就说面膜纸，一撕开，眼睛处竟然有被撑大，撕烂的情况，我很怀疑这个是假的，大家可以仔细看一下其他特色还有收到快递的时候，里面面膜盒子竟然是被拆开的，我不知道怎么说了	8	2
包装都是烂的	4	2
非常舒服，补水杠杠的，以前用的是曼秀雷敦的男士面膜，感觉这个更不错使用感受敷在脸上滑滑的，感觉也特别舒服，完全不用担心干燥其他特色很喜欢包装贴合效果拆的时候需要小心点，要不然就会有褶皱补水效果补水效果堪比补血效果，用了就知道了适合肤质任何肤质，我的肤质是干性耐受皮肤，	1	0
很补水祛痘没发现可能用的时间不长不过很喜欢买了四盒	8	0
一直都用这款面膜使用感受你们每次都是用来保湿增加水分适合肤质我是中性偏干的皮肤，很适合补水效果补水效果挺好的，其实只要是水就能补水贴合效果非常贴合很满意其他特色图个心理安慰吧，面膜这种东西，就是可用可不用，不用难受，用了也就那样关键还是身体内在调理好了，皮肤只是表象	3	0
真心对美迪惠尔的客服服务感到心寒包装破损，到货就来个京东秒杀，你们就这样挽留回头客的吗	8	2
非常不错。用完脸特别舒服光滑	7	0
很好用补水美白不错啊	5	0
快递很给力，美迪惠尔Mediheal维生素面膜片水库针剂，透亮美肌抑黑亮肤，改善暗沉肤，肌底宛如新生层层滋润把水分渗透到深层，改善粗糙干燥肌肤改善肤色肌底渗入营养，改善肤色不均，焕发活力。三效提亮，年轻就要亮起来，能深吸收度，强提亮度强修护力。	7	0
会非常有拉力，精华液很多用后感觉皮肤特别滑嫩各种肤质都可以吧超级超级好活动时间同时买了七八盒，特别划算，够用好久了，	5	0
买了四盒子就用了这一种，是哪种看着偏油点的霜的感觉但用了还可以并不太油不过一袋子一次我用不完分了三次也不知道这样行不行	14	0
包装盒烂了，还没用之后再评价	4	1
送朋友的你让我怎么送	2	1
本来还很担心东西不好，拿到手发现完全多虑了，五星好评	5	0
京东要倒闭了吗，随便用塑料袋子装，东西都压成什么样了。	8	2
价格不说，有个说好的优惠呢，我擦	4	1
还可以还可以还可以啊啊啊	4	1
用了以后过敏，化妆品类的东西谨慎选择。	3	2
这个用起来效果很棒值得购买一次买了不同类型的格各两盒等待使用完毕侯说说体验感但是这个已经用了很多很多了效果是相当不错	2	0
用了两贴了，效果不错。挺服帖的，可能是我的脸大眼睛和嘴巴空间显露挺大的。很好，物流很快，东西很给力，性价比很高京东活动价格给力。	3	0
货到了就是这种情况，包装都烂了，底口自己打开了，我都不晓得该不该怀疑产品有问题了	2	2
连着用了贴没什么感觉坚持用完看看效果吧还有就是掉价很快刚买完没几天就掉价	4	2
绝对是假的，盒子上的二维码能扫到，面膜袋子上的扫不到，没想到京东自营也有假货，	7	2
非常的不错独立小包装，使用方便，好用又回购，保湿又滋润	14	0
最喜欢的面膜包装，很有质感使用感受不刺激，里面的精华液都附着在面膜上适合肤质补水保湿不刺激补水效果口碑很好的一款面膜，还不错吧坚持使用贴合效果这个必须好评，面膜纸大小很合适，很贴合面部	7	0
给一颗星都嫌多，就用了一片，脸上刺痛，然后起了一片小疙瘩，这绝对是假货，太坑了	3	2
很好用哦，性价比很高，会一直回购的呢～	6	0
假货用了之后过敏，痒得要死	4	2
非常时期，面膜都用完了，还好有京东快递，头天晚上下单，第二天就用上了，大写的赞，用了一片脸上确实没那么干了，继续看效果	7	0
此用户未及时填写评价内容	6	2
这次赶上双十一活动，超级喜欢的面膜，一直在用，赶上活动价下手最划算哦，一次够用半年的量啦，这次买了几盒维生素的面膜试试看效果，补水的一直用着好用	7	0
很好用，补水效果挺好的，连续用了天，皮肤明显水润了	5	0
有一股味道，有效期不够清晰，感觉有点过期了。	3	1
这款面膜的精华是乳液质地。肤感比较滋润比较油，用完得用清水洗个脸才行。洗完感觉皮肤很嫩滑，脸颊的干敏状况有所改善，但是感觉不太适合油皮使用	9	0
这次我要给个差评，收到快递连个包装盒都没有。有一盒面膜开口处都是开的。差评。包装盒都邹巴巴的。	7	1
感觉挺不错的，打折买的	10	0
搞活动买了一大堆，就是因为长期要用的，活动价便宜。一天敷两张面膜，够敷两个月了。面膜很服帖，补水效果不错，性价比高。适合任何肤质补水效果敷了面膜，皮肤水水的，嫩嫩的贴合效果很服帖，女人的脸刚刚好，男人的就有点小了。有很多种，换着敷	2	0
正在尝试使用这个牌子的面膜，看后期效果	13	0
第一次这么差，商品包装差，连个塑封都没有，不说，还拆开了，包装都破的	2	2
用了几片感觉是假货，不是正品	1	1
选的这款美迪惠尔Mediheal维生素VC面膜，里面有片，很划算呢。这款面膜比较薄，溶液也多，关键可以改善暗沉，特别适合几岁的女性。	7	0
买了无数次，感觉没什么用，既不能美白也不能保湿，反正一直在用着	3	2
收到货了，还没有使用，发货也没有用箱子在装一下，收到货，盒子就挤成这样了，不想说话了，差评	8	2
美迪惠尔这个牌子第一次用，感觉还不错，新胶原蛋白面膜，反正说明是一堆韩文我也看不懂，用起来还可以，双十一囤货囤的，价格也不贵	6	0
非常安，活动买的，价格美丽	6	0
非常有创意使用感受非常适合自己适合肤质各种肤质补水效果非常棒哦	5	0
先说快递，京东的快递一如既往的让人满意，第天就已经到货了。物品的包装非常的好，运输过程中没有任何的破损。产品使用非常满意。趁着搞活动买了款不一样的。本人是油性皮肤，每周使用两次面膜，补水保湿，控油净肤。而且这款面膜没有那么多的增稠剂，用完以后不会觉得脸部特别的黏腻，比御泥坊的用着舒服。轻轻按摩拍打，皮肤就觉得很舒服透气。这次搞活动购买，价格美丽。一周两次，四盒够用个月了，性价比还是非常高的。	7	0
美妆节给媳妇买的，这个牌子的面膜确实不错，媳妇儿说很温和	8	0
怎么说，没有想像中的好，面膜质量很不好	7	1
东西还没有用但是盒子被压扁了感觉有点失望	2	1
超级棒，精华特别多，而且炒鸡服帖，没有一点气泡和褶皱，超补水	7	0
感觉不是很水润包装很差	8	1
一直用的牌子，面料贴服，水也多	10	0
这包装真的是不敢恭维，直接用一个袋子装着就送来了，打开袋子面膜外包装的盒子都破了。更奇怪的是有一个外包装盒子竟然写着套装勿拆，瞬间感觉像假货啊。	3	2
感觉补水还可以，不过敷完之后得洗洗，有点腻我觉得	2	1
包装敢不敢再简单点就一个塑料袋子，小纸箱都不套个，打开就不想用的感觉	7	2
第一次用他们家面膜，肤感很舒服，味道也不刺鼻，	6	0
第一次尝试用这个系列，果然没有让我失望。补水效果好，而且价格也特别实惠。用完以后也脸我不会觉得粘粘的。打算下次搞活动继续囤。	5	0
第一次买用纸盒包的好好的，这次就一个塑料袋，里面一团糟。这样不一致，不负责。	1	2
很贴合脸部补水效果也很好是我用过平价面膜里排名比较靠前的面膜了多次一直在使用美迪惠尔的面膜效果真的不会让人失望精华液超级多的面膜也只是辅助先把脸洗干净了护肤品才会吸收	2	0
非常不好用，不保湿，且越用脸色越黑	4	2
很水润的，这是我第二次买这个品牌的面膜了，水分很足，贴到脸上尺寸也非常合适，我是油腻的皮肤，用上之后不错，很舒服，味道也很好闻，用上之后没有刺激的感觉，很适合我，所以看到有活动我就果断的再出手买了四个品种的，非常满意	4	0
进口面膜，没有封口，感觉很假，还没有，担心次品，明晚用用就知道	7	2
京东物流很快，快递员服务超好，东西还没用，信耐京东，好的话继续回购	9	0
没啥效果，最主要是客服态度很差产品包装很有问题，联系他们了，他们让我联系京东，非常令人失望的购物体验	3	2
别问我为何给差评，京东快递辣么暴力	8	2
精华就像水一样超级稀感觉这个面膜是假货第一次买到这样的面膜都不敢用差评	4	2
没啥效果，就是一个便宜	6	2
经常购买，补水效果不错，物流便捷	9	0
敷了就过敏了	7	2
第一次买，就有一盒被拆过痕迹，我就呵呵了	1	2
说实话，一点都不好，油腻	3	1
三盒都是这个样子的，盒子是拆开状态，条码扫不出来	4	2
东西收到了很好用，又回购了补水面膜，之前一直都在用这个牌子的面膜，第一次在京东上买，到货速度很快没有让我失望，一直都很信任京东，现在家里的大家电小家电只要能在京东上购买的东西都会选择京东，又成为了京东会员	4	0
看着销售量买的使用一般般	7	2
做活动三盒才，可以说很划算了，天太干，脸都起皮了，买了三种没感觉出来太大的区别，连续用了几天，效果还是挺明显的，脸明显润了不少，皮也没了，好评	7	0
大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算很满意，做工很好，物流快，客服很棒，点赞很满意，做工很好，物流快，客服很棒，点赞	9	0
购物这么多年，第一次给差评，面膜拆开了，跟韩国面膜精华不一样，本想跟客服解决，客服又说拆了不给退，不给解决，那我只能自己认了，以后不会再买了	8	2
面膜纸比较厚，效果因人而异吧，包装比较简单，蓝色补水哪盒，就一个包装贴贴住的，收到包裹打开发现向开过的，没有细数，用了一片，小孩拿出来玩，我就数了一下，剩下片，已经买了那么久，也不好找商家理论，也没有理论依据，所以买到的，发现包装贴纸不对劲就一定要数数，	4	1
我是混合皮肤，挺适合补水效果超易吸收，超补水哦，精华液很细腻绵密，就是精华液有点少，比以前少好多，这点真的希望商家改善一下使用感受之前用过蓝色款去黑头款和胶原蛋白款，觉得最好用的还是胶原蛋白款，第一次用维C款哦，没想到精华液很细腻易吸收，敷着好舒服，用后脸蛋不止白一个度	7	0
这个还算好一点	8	1
物流速度超级超级快。昨天刚收到，今早就试用了。说一下我的体验，精华不多，有点少，贴上去还行。但保湿一般。不是太好，因为搞活动时候购买，所以要求就一般了，如果需要效果很好的，建议慎重购买。	1	1
今天刚到手，不知道是不是正品，拆开包装盒里面的面膜包装不是很干净，有灰尘，心情有点不愉快	4	1
一般般，奶奶不是特别满意	1	1
速度很快早上买的下午就到了，但是这盒子破损程度我也是醉了，只用一个袋子装着也没用纸箱包起来，破成这样，验了真伪，是真的的，但是后面贴了些标签就让我怀疑，之前买的都没有这样的，现在我自己都在怀疑是不是真的了。	3	1
这款面膜我媳妇一直在用，非常柔软细腻，肤感也非常好使用感受在家里暖气开的很热，屋里非常干燥，这款保湿效果很好，基本上两三天可以敷一次	5	0
以前刚买的时候感觉还可以一直用可这两次买了真心的没以前货质量好	2	2
过期的	8	2
用了一张，水少得很。	1	1
一般般使用感受一般般，感觉越来越差劲了	7	1
没有店里的好都不要再买韩国的东西谢谢	1	2
买完就降价。买的。现在真是服了	1	2
一直回购的一款，性价比很高	6	0
面膜到货当天我就使用了，面膜够大，可以完全覆盖我得大脸，补水效果很好，多余的精华可以涂在脖子上，味道很清香，特别适合我这种干性皮肤，用完还会回购的，满意	1	0
还没用，用后评价，快递还是挺快的	3	2
送来盒子都是开的，我都懒得说什么了。我很怀疑是不是被掉包，换了东西	3	1
京东越来越垃圾了昨天买的面膜今天就便宜	2	2
物流速度快，价格合理	4	1
我的皮肤是干性的，敷完很滋润补水效果很不错，用过很多回了，水分很多，贴完还有很多精华，我都是拿来涂身体用都好，希望多做一些活动	1	0
喜欢京东	14	0
清爽不油腻，淡淡的柠檬味道。一直用他家各种面膜，很补水，淡化细纹，第二天起来皮肤水。贴合度很好，轻薄透气。日期很新鲜。	6	0
如果满分分，我给分。	7	1
失望。以前用的这款面膜，里面的原液都特别特别多，可是这次买的却一点多余的液体都没有，干干的，有些不服帖的地方，想用液体抹下去，居然完全抹不出一滴原液，袋子里也连一滴液体都没有，完全颠覆了之前对这款的印象。	2	1
买了很多，打算一天做一个	12	0
一般面膜都有外包塑膜，这了包装很劣质，而且有股浓浓的劣质香水的味道，很刺鼻。产品还没有用	3	1
是不是假货呀包装盒封口都没有的感觉像地摊货有一盒一斤开了，都掉出来了	3	1
太干了，原液太少了，敷着不舒服	2	1
节买的，价格很实惠，感觉可以随便贴不用舍不得了哈哈。面膜纸很柔软，敷在脸上很服帖，敷完用清水一冲就干净了。补水效果也很好，敷完上妆效果很棒，推荐。	2	0
看销量不错所以决定买来试试的，结果真的出乎我意料，补水效果非常赞，精华多，贴一次根本吸收不完，面膜纸也很细腻。用了一盒才来评论，不多说看效果。	8	0
不咋滴，形状很不好	7	2
这个是我的脸太大还是假货	8	2
不是正品很大的香精味	1	2
知道什朋友买样面膜，法样，敷完拍干吸收脸总油腻腻，喜欢	4	1
好差呀不知道哪来的这么多好评感觉是假货都后悔买了，跟以前买的都不一样包装质量太差劲了，里面的码都扫不了	7	1
不是正品，图一时便宜买回来用荧光屏手电筒一照满手都是荧光屏，幸好多留了个心眼用手先做实验	2	2
女朋友说还可以吧	8	1
一直使用这个牌子的面膜，这款竹炭的具有去黑头的效果，补水效果也很不错，有时候皮肤状态不好，用一贴，用过之后皮肤水水嫩嫩的，感觉可以掐出水来，也有美白的效果，用过之后明显感觉皮肤状态要白了，好物值得推荐和购买。	4	0
收到包裹时有一盒是裂开的，页面显示买盒同款送安瓶也没有送欺骗消费者差评差评差评	8	2
在众多面膜中，选择了这款柠檬面膜，看中了它的维C，拿到手后，打开敷在脸上，没有任何的刺激感，只闻到淡淡的柠檬味，本人很喜欢	6	0
假货用了烂脸前两张是正品和卖家卖的对比图后两张是用了卖家卖的面膜脸开始爆痘，红肿痒	8	2
丝滑使用感受还不错，没有刺鼻的味道适合肤质干油贴合效果比较贴	10	0
面膜很服帖，精华液也很充足。敷十五分钟脸也不会感觉到干。第二天起床皮肤很水润。	3	0
很好用	14	0
不好，过敏	7	2
这是我用的面膜中感觉最好的啦面膜特别舒服～面膜比较柔软～贴在脸上特别舒服精华也比较多一些～带有淡淡香味大爱～以后有经常买买买喜欢的小伙伴可以买了哦	2	0
很喜欢他家的面膜，超级舒服，超级补水，干皮的我超级喜欢这款面膜，价格还实惠，学生党真的很喜欢，敷完面膜之后脸蛋很光滑，软糯糯的，真的很不错超级补水，干皮用真的很舒服。	3	0
跟之前买的不一样精华液太少面膜干的可怜	3	2
不好，眼睛，嘴巴的地方几个大框框，不能很好的贴合，就这样，还面膜纸很小，还没有定型纸，拿出来一坨，撑开大洞洞之外还贴不完脸，这也太省了。效果不效果的都不评价了。	6	2
还没用冲着这个牌子去的很久之前用过感觉不错昨天正好看到有活动一次买了盒总价打折嗯嗯不错不错性价比很高比之前便宜多了而且送货快今天就到了最近熬夜多准备一天用一片试试看期待效果	4	0
好好的就，不如补水的效果好	2	1
不知道真假，发票也不知道真假，没看见水印，都有点后悔买了	4	1
美迪惠尔的这款面膜很好用	6	0
也许买到假货了，精华少得可怜，下次不会再买	7	1
这个韩国面膜挺好的，保湿效果特别好，敷在脸上很舒服，而且完美贴合，包装精美，自己用送礼都挺好的，京东活动买的，超级划算，用了这么久的面膜，发现这款是最好用的，快递也很给力，很快就送到了，点个赞，好产品，值得大家拥有	1	0
这款面膜很清爽，对于我这个大油田，痘痘肌非常友好，一点负担都没有。	8	0
这个面膜让我很失望，不好用，差评	2	2
这个系列的面膜一直非常好用，正好这次满减，果断入手，还好一如既往的支持	7	0
包装外壳明显受损，物流不给力	1	2
宝贝收到了，京东的物流还是一如既往的速度，趁着搞活动买的，隔天就收到货了，面膜很贴合，补水效果不错，长期使用肤色都提亮了不少，还会回购的	7	0
