user_name	is_plus	star_num	comment	commodity_type	type_index	star_index
阿***Q	0	3	一般一般一般	毛孔紧致黑炭面膜10片	4	1
c***8	1	3	感觉很一般，一共买了三盒，感觉不是很好吸收，有点粘糊，而且保湿效果也很一般不会回购	美白黑炭面膜10片	3	1
u***c	0	3	还没用不过韩国牌子先减两个星祝个兴	美白黑炭面膜10片	3	1
u***6	0	3	好不容易调理好的敏感肌用了一次他家的面膜又不行了第一天用，第二天脸颊部位就红了，起了个痘看在补水效果好的份上，来个中评	水润保湿面膜	1	1
****x	0	3	不错，用着很好第二次购买了，但是为什么这次和上次的包装不太一样	水润保湿面膜10片	1	1
****y	0	2	味道洁厕精的味道，太刺鼻了	【水油平衡】茶树面膜	8	1
于***m	0	3	用着感觉一般不是特别保湿感觉没啥效果	胶原蛋白面膜10片	2	1
****9	1	3	一般吧，精华特别少，。	【改善暗沉】维生素面膜	7	1
Y***o	1	2	面膜有点不贴合，宽度大，高度小，全韩文包装，包装很烂，像被人拆过一样，不理解京东为什么会有这样的货。	透亮黑炭面膜10片	3	1
u***2	0	3	还好，	毛孔紧致黑炭面膜	4	1
****G	0	3	补水效果还行，是正品	【爆卖2000w+片】水润面膜	1	1
流***2	1	3	感觉有点过敏，敏感肌肤慎重	维生素面膜10片	7	1
大***Z	0	3	产品不错就是送过来的时候包装破损	【焕白因子】美白保湿黑面膜	3	1
小***2	1	3	与脸型不太匹配，就总感觉不太对。护肤效果挺好的。	胶原蛋白面膜	2	1
****P	0	3	产品还没有用，绝对不会再买第二次了	【水油平衡】茶树面膜	8	1
w***8	0	2	片装的和片装的链接放一起真的是太坑了，退货还扣运费。效果实话没见比片装的其他款优秀，太失望了。后面买的擦亮双眼，京东也套路，呵呵哒	【焕亮紧致】珍珠蛋白面膜	9	1
u***a	1	3	第一次用，不知怎么样。	水润保湿面膜	1	1
****V	0	3	还行使用感受一般般贴合效果还行补水效果才开始使用，没看到什么效果	【紧致肌肤】毛孔紧致黑面膜	4	1
夜***a	1	3	精华液不多，面膜有些厚实，用的时候有的地方甚至没有精华液，不过还好，没有过敏	水润保湿面膜10片	1	1
芯***h	1	2	一直都在用的产品，只是这次收到的包装已经裂开了	毛孔紧致黑炭面膜	4	1
****w	1	3	产品的精华比以前少了很多的感觉。	【焕白因子】美白保湿黑面膜	3	1
晓***郎	1	2	第一次给差评，因为里面打开，没有什么精华，贴在脸上都感觉干了，上当受骗，存放时间太久，水分蒸发了感觉	【缓解痘痘】茶树面膜	8	1
l***5	1	3	看着还可以，希望好用且没问题	水润保湿面膜10片	1	1
****b	0	2	和我在商场买的有区别，商场买的包装上有韩国原装进口的字样，并且包装彩色部分更亮更深，京东买的是黑灰色，今天用了京东买的，里面的原液明显比商场买的少，懒得上图了，第一次买，也是最后一次，以后还是趁商场有活动直接买吧，	美白黑炭面膜10片	3	1
幸***晓	0	3	还没用过，打开后每个包装盒都是开的是里面的东西被换过，还是别人退的又发给我了	【补水提亮】美白保湿黑面膜	3	1
****c	1	3	挑皮肤，不合适	【透亮美肌】维生素面膜	7	1
****4	0	3	还行吧就是这个味道有点像洗洁精不是很好闻水份挺多的	透亮黑炭面膜10片	3	1
w***1	0	2	套装和盒装里的同一款面膜包装一个有生产日期一个没有，不知道是不是我不懂总之感觉这次购物挺不好的，包装还被拆过了，简直呵呵了	胶原蛋白面膜10片	2	1
****m	0	3	京东购物这么多年头一次收到包装极其破损的件一百多一盒的面膜八个件有五六个都是烂的我要是拿来送人怎么送的出手	毛孔紧致黑炭面膜10片	4	1
****u	0	2	包装很烂，质量没有老版好，还没用，刚收到	新品【透亮保湿】水润安瓶面膜	5	1
快***1	1	3	还没用，看起来还不错	水润保湿面膜10片	1	1
A***H	0	2	不好用，包装运来的时候是被拆了的，面膜上的二维码在官网扫不出来正品检验，面膜里面精华很稀，刚贴到脸上的时候感觉有刺痛感，敷完以后效果马马虎虎，敷完以后用单纯水洗是洗不掉黑色绒毛的，有很多绒毛回粘在脸上，而且不知道为什么我感觉敷完以后毛孔变粗大了我也不是图便宜才买的这个，但是真的很让人不满意，不知道是不是，慎购还有就是那一堆好评我强烈怀疑只刷出来的	毛孔紧致黑炭面膜	4	1
创***靈	0	2	价格不稳定，每次收到的货都不一样	水润保湿面膜10片	1	1
潘***_	0	2	包装盒是开的，没有封口，是打开过吗还没开始用，用完再评论效果	【紧致肌肤】毛孔紧致黑面膜	4	1
G***a	0	3	很一般	【改善暗沉】维生素面膜	7	1
M***j	1	3	活动买的，囤了好几盒，敷面膜时鼻梁感觉有点干燥，不知道是面膜原因，还是皮肤太干了，精华液很多，面膜开口设计适合不同脸型，很贴合脸部，包装很高大上，一直喜欢在京东自营购买，物流很快，服务态度也很好。	【热销爆款】水润保湿面膜	1	1
A***s	0	3	打开就是这样，包装可以走点心吗	【补水保湿】水润面膜	1	1
****i	0	2	东西嘛，好像并没什么用	【提亮焕肤】美白保湿黑面膜	3	1
回***一	1	2	效果一般，还有就是竟然没有封口，品质值得怀疑	毛孔紧致黑炭面膜	4	1
****s	0	2	效果不太好产品质感面膜太硬太厚了	【透亮美肌】维生素面膜	7	1
h***n	1	2	可以说失望了吧，讲真，你带着这个去打劫别人肯定能认出你，孔也太大了吧，而且整体感觉也不怎么样	美白黑炭面膜10片	3	1
****p	0	3	刚买回，就降价了，从降到，怀疑是不是真品了	毛孔紧致黑炭面膜10片	4	1
****o	1	3	就是单纯的补水。效果不理想。	【紧致肌肤】毛孔紧致黑面膜	4	1
****o	0	3	这款很小啊，额头上面还有一截空白的，怎么这么小呢	维生素面膜10片	7	1
L***8	1	3	韩国的东西以后再也不买了	毛孔紧致黑炭面膜10片	4	1
流***在	0	3	我也不知道怎么说，就用了一次	美白黑炭面膜	3	1
****7	0	2	也不知道是不是假货之前用这个牌子都没有过敏这次用着过敏，长了许多红疙瘩还痒	【改善暗沉】维生素面膜	7	1
四***2	1	3	趁活动买的，很便宜，绿色这款有点儿樟脑丸子的味道，不知道是添加的什么成分	【水油平衡】茶树面膜	8	1
我***啊	0	2	可能是用这个面膜比较久了吧，感觉没有一开始用的时候效果好了，下次考虑换个面膜了。	【调理水油平衡】茶树面膜	8	1
****0	0	3	屈臣氏常年采购此款，不粘糊，清爽是我喜欢的味道，网上这次采购的还没打开，过段时间用后来填写报告，希望大家认真写报告，这个首先是对自己负责，其次有利于产品生命线的延续，我想厂家也是开心的，好的产品质量取信于人心。同时给其他想买而未买的朋友一个有效的建议。	水润保湿面膜	1	1
u***g	0	3	用的觉得很一般，没有评价那么好	美白黑炭面膜10片	3	1
飞***f	0	3	还没有用看下以后的效果吧	茶树面膜10片	8	1
有***4	1	2	一天敷一次，绝对过敏我过敏了一周没付，还稍微好点	【透亮美肌】维生素面膜	7	1
雁***8	0	3		毛孔紧致黑炭面膜10片	4	1
****q	1	3	包装太差了，而且外包装也坏了	毛孔紧致黑炭面膜10片	4	1
v***v	0	3	用了一半了，效果不是很明显	茶树面膜10片	8	1
c***8	0	3	用完很粘，不合适广告中写的不用再洗脸	水润保湿面膜10片	1	1
爱***b	0	2	刚买完就降价了从到没谁了你这	水润保湿面膜10片	1	1
曾***0	0	3	现在不知道效果怎么样，过十天在来	毛孔紧致黑炭面膜10片	4	1
越***z	0	3	面膜太厚了没什么效果因人而异吧	美白黑炭面膜	3	1
****6	0	3	打开包装，发现已经被打开过了，套装勿拆标签都已经被拆了，盒子倒是韩国标语，既然已经被打开过了，就不知道里面的真伪了	胶原蛋白面膜10片	2	1
K***e	1	3	别的不想说，这个包装都给我毁的差不多了，这是第一次这么差的包装，还不让上传图片	毛孔紧致黑炭面膜10片	4	1
****d	0	3	盒子都要烂了，不知道经历了什么，面膜的盒子感觉质量都不好	【紧致肌肤】毛孔紧致黑面膜	4	1
****z	0	3	没什么水，还没敷面膜就有点干	【光滑弹嫩】胶原蛋白面膜	2	1
c***j	1	3	袋子里的感觉就是水，体验一般	【紧致细腻】毛孔紧致黑面膜	4	1
茜***3	0	3	包装太差，与实体店不一样	毛孔紧致黑炭面膜10片	4	1
J***e	0	3	不怎么样，跟韩国带来的质感不一样	胶原蛋白面膜10片	2	1
亦***l	1	3	差不多折的价格，蛮好用的，感觉吸收一般，比美即我的美丽日志，百雀羚好很多要敷分钟左右，完全吸收，下巴部分太长了	水润保湿面膜10片	1	1
****f	1	3	还没有用价格高了点不知道是不是正品在香港买的便宜点	毛孔紧致黑炭面膜10片	4	1
西***鸭	0	2	差使用感受几块钱的面膜补水效果差	【补水提亮】美白保湿黑面膜	3	1
u***8	0	3	东京自营就是给力，前一天下单，第二天早上就收到面膜了。面膜质量一般，一股酒精味，熏人，刚打开就扔掉了。不喜欢，不知道是不是真的。	控油战痘茶树面膜25ml*10	8	1
a***a	1	3	用了还可以，继续使用。包装很差，盒子没密封。和其他品牌比较下。	【热销爆款】水润保湿面膜10片	1	1
****q	0	2	太小，鼻子都敷不上	【焕白因子】美白保湿黑面膜	3	1
u***u	1	3	觉得一般，没想像中好。	毛孔紧致黑炭面膜10片	4	1
Z***7	0	2	再看吧	毛孔紧致黑炭面膜10片	4	1
u***1	0	3	最差的一次购物盒子全是打开的什么意思	【提亮紧致】胶原蛋白面膜	2	1
O***3	0	2	，没想到还有味道，我以为是无味的，也不知道是什么香味，不喜欢	毛孔紧致黑炭面膜10片	4	1
N***2	0	3	还不用，速度是很快，但是包装不行，有坏的。给星	水润保湿面膜	1	1
f***8	1	2	其实没什么用	毛孔紧致黑炭面膜10片	4	1
江***黎	0	3	包装的时候就不能放在纸盒子里吗只用了个塑料袋一包，盒子都压坏了。得亏了是自己用，帮别人带的话怎么算	毛孔紧致黑炭面膜10片	4	1
D***黎	1	3	还行，就补水，感觉精华有点少，看见别人主播倒出很多精华的。凑合用吧，毕竟便宜	【爆卖2000w+片】水润面膜	1	1
飘***8	0	3	这个面膜一直比较喜欢，活动价格便宜，精华补水效果个人感觉不错，这次买的四盒收到的时候，直接是用快递塑料袋包装的，收到后面膜盒子都压扁摔碎了，外包装很差，直接影响购物的心情，希望以后不要再直接用塑料袋子发货了	【热销爆款】水润保湿面膜	1	1
塞***园	0	3	没效果没效果没效果。但是味道闻着还不错	【镇定祛痘】茶树面膜	8	1
8***c	0	2	差差差各方面都不好	【镇定肌肤】茶树面膜	8	1
M***宝	0	3	还可以使用感受一般般适合肤质我是油皮补水效果不错贴合效果	【缓解痘痘】茶树面膜	8	1
初***丘	0	3	物流很快，包装很差，包装老旧，效果还不知道	茶树面膜	8	1
B***t	1	3	约会对象无聊，面膜没机会送出去	水润保湿面膜10片	1	1
b***x	1	3	激励激励和激励激励激励激励你你好你铭记激励	毛孔紧致黑炭面膜10片	4	1
十***机	1	3	一般基本的保湿效果都没有用完皮肤很干	【改善暗沉亮肤】维生素面膜	7	1
y***D	0	2	第二次买了，感觉这次买的不是正品，用了会长豆豆	胶原蛋白面膜10片	2	1
****d	1	3	精华液偏少，不到二十分钟面膜就干了，不知道效果怎么样，先用几天再来评价	【提亮紧致】胶原蛋白面膜	2	1
小***1	0	3	面膜拆开以后感觉没什么水分，也没感觉有什么精华，放在脸上一会感觉面膜就干了，效果一般，下次不会再买。	【光滑弹嫩】胶原蛋白面膜	2	1
香***n	1	2	跟韩国买回来的相差很多，韩国的面膜纸细滑，这个比较粗造糙，而且精华液也少很多，感觉不是正品	美白黑炭面膜10片	3	1
娇***美	0	3	还没用。包装好简陋袋子都坏了	水润保湿面膜10片	1	1
****0	0	3	不知道这个是真的还是假的，之前用的面膜纸没有这么厚，这个太厚了，乎脸，包装还被压坏了	美白黑炭面膜10片	3	1
寒***影	1	3	正在试用中，期待效果中	美白黑炭面膜10片	3	1
o***o	0	3	用了好久了，老婆说还可以	【玄彬同款】水润面膜	1	1
****d	1	2	第一次收到这样的货，写着勿拆，结果明显有打开过的痕迹，有点怀疑真假	维生素面膜10片	7	1
小***6	0	2	不好用呢。爱过敏。心烦	水润保湿面膜10片	1	1
****2	0	3	包装不咋滴是不是正品就不知道了	毛孔紧致黑炭面膜10片	4	1
y***z	0	3	来的时候里边的盒子都开口了，而且压扁了，三盒都没有封口贴，感觉像假货。	【焕白因子】美白保湿黑面膜	3	1
****6	0	2	包装明显被打开了，还有一个连封贴都没有，不知道会不会有真假混合的情况，质量堪忧	【焕白因子】美白保湿黑面膜	3	1
金***光	0	3	还可以适合肤质各种肤质出了太干的不太适合	【镇定肌肤】茶树面膜	8	1
欣***4	1	3	面膜跟之前买的比太小了，整张脸不能完全遮住。我看评论里基本上没人提到面膜大小的问题，那就是我个人不适合这几个新款式的问题了。那个面膜纸有点发糙，粗糙的感觉，不如之前买的那个蓝色的补水和绿色的消炎的那几款。并不是特别推荐购买这些新款。	新品【透亮保湿】水润安瓶面膜	5	1
三***源	1	3	不错不错真不错，一分价钱一分货。	【热销爆款】水润保湿面膜10片	1	1
闫***y	1	3	有一包炸了，纸箱坏了，面膜没坏还好，纸箱太大不好	维生素面膜	7	1
无***人	1	2	和韩国买的面膜纸不一样，但是随便用用吧	【镇定祛痘】茶树面膜	8	1
杨***e	1	3	垃圾的京东，垃圾的客服，服务态度超级差	美白黑炭面膜10片	3	1
周***7	1	3	包装破烂成这样，瞬间心情不美丽了。	【焕白因子】美白保湿黑面膜	3	1
u***t	0	3	包装太不好了，就一个袋子装的，面膜都坏了，	维生素面膜10片	7	1
W***4	0	2	用着怎么样不知道第一次收到时候里面包装全坏了重新给换货一盒个但是连盒子封口贴都没有很怀疑进口东西就这样么	【紧致细腻】毛孔紧致黑面膜	4	1
****3	0	3	物流挺快，态度也挺好，包装不好	茶树面膜10片	8	1
****a	0	3	一买回来就用上了感觉还不错	水润保湿面膜10片	1	1
****4	1	3	没什么用	茶树面膜10片	8	1
J***t	0	3	特别便宜，还以为是临期产品，结果到年才过期。只是送来的时候已经被晒得滚烫了，估计没法用了。京东包装走环保路线是值得称道的，但也要根据商品情况来啊		7	1
u***g	0	2	一分钱一分货便宜没好货。韩国的也一样羊	【焕白因子】美白保湿黑面膜	3	1
****K	0	3	刚刚收到还没用，用了在评论吧	【热销爆款】水润保湿面膜10片	1	1
****c	0	3	面膜特别干一点都不滋润下次不会买	【提亮紧致】胶原蛋白面膜	2	1
星***琐	1	3	还可以，就是外包装太烂了，价格不稳定	水润保湿面膜	1	1
****0	1	3	这个不行，效果比较差，不如补水	胶原蛋白面膜	2	1
0***_	0	3	包装盒损坏不知道是拆过还是途中损坏	透亮黑炭面膜10片	3	1
c***3	0	3	也不懂是不是正品。但是收到的时候盒子是开的。	胶原蛋白面膜10片	2	1
j***g	0	3	这个清洁功效的还没用过，这个牌子觉得很实惠，保湿效果很好，希望是正品，包装不错，物流很快，配送服务态度也不错，满减很划算，性价比不错。	茶树面膜10片	8	1
D***e	1	3	一直用，补水效果非常好	水润保湿面膜10片	1	1
十***H	0	2	面膜感觉太油了，用完以后必须呆洗脸	美白黑炭面膜10片	3	1
1***p	1	2	不知道说什么好，第一次在京东买到这种包装的商品，我也是京东多年的粉丝，也不知道是不是别人退货的，有点失望一直都是非常的信任京东，这次是让我大跌眼镜，想来想去还是换货好了，毕竟也不是第一次在京东买这个面膜，只是别人拆过的商品真心不想要，希望换的货不要又是这样的开口包装	【提亮紧致】胶原蛋白面膜	2	1
****o	1	3	包装都是破的，不知道是正品不是	水润保湿面膜10片	1	1
态***3	0	3	有一片面膜破了，其他的都还好，算不错了，知识下次得注意包装	水润保湿面膜10片	1	1
贾***o	0	2	大家请谨慎购买。反正我买了用了几次。脸都烂完了。我很少长痘痘。用了之后脸上就很明显出现红肿。过一两天之后就长很大很大的痘包。痛的要死都不敢挤	【收缩毛孔】毛孔紧致黑面膜	4	1
Z***X	1	3	商品还没用，不知道效果，但这包装为什么被拆成这样子，右边那盒，真是感觉京东越来越差了	胶原蛋白面膜10片	2	1
想***劲	0	2	产品一般般，面膜太小了，女的用还将就，男的用根本不够	美白黑炭面膜10片	3	1
y***1	0	3	水分不足，效果很一般	【透亮美肌】维生素面膜	7	1
****7	0	2	质地比较厚，精华很少，敷上脸感觉就干了	【弹力紧致】胶原蛋白面膜	2	1
****d	0	3	用了一张，水少得很。	【补水保湿】水润面膜	1	1
忽***略	0	2	这款精华太少了，面膜拿出来有点干	【光滑弹嫩】胶原蛋白面膜	2	1
梦***哒	0	3	盒子坏了。不爱了	【缓解痘痘】茶树面膜	8	1
****Y	1	2	我就呵呵了，辣椒，一份价钱一分货。	毛孔紧致黑炭面膜10片	4	1
****v	0	3	还可以，挺补水，买了两盒，有一盒包装是烂的，怀疑是别人退货的然后又给我，看了评论，评论很多都说包装是烂的，下单前和客服说，包装送好的给我，到手就有一盒是坏的，看了心情就不美丽	美白黑炭面膜10片	3	1
u***p	1	2	这难道是中国版的可莱丝吗左边京东买的，右边韩国买的。包装不一样，味道和里面的精华香味粘稠度都不一样，难道这是传说中的新旧包装求解释。	美白黑炭面膜10片	3	1
小***8	1	2	跟之前用的感觉有点不一样。	美白黑炭面膜10片	3	1
创***靈	0	3	价格不稳定有点贵	毛孔紧致黑炭面膜	4	1
韩***6	0	3	还可以，挺好用	茶树面膜10片	8	1
玄***飛	0	3	包装盒都挤坏了	毛孔紧致黑炭面膜10片	4	1
陆***静	1	3	放在上班的地方被老鼠咬了。	水润保湿面膜10片	1	1
f***g	0	2	先不说这质量怎么样了，包装盒建议以后能不能讲究一点	【改善暗沉】维生素面膜	7	1
****x	0	2	精华太少了，只能挤出一点点精华	维生素面膜	7	1
****c	0	3	这款面膜水分不均匀，有部分是干的。	美白黑炭面膜10片	3	1
u***1	0	3	额⊙o⊙包装太差了，盒子坏了，给人第一感觉就很差。	茶树面膜10片	8	1
****r	1	2	收到货了，买了四盒，两盒的纸盒子都拆烂了，心情不美丽，这明显不是物流挤压是人为拆开，如何辨别真假	胶原蛋白面膜10片	2	1
u***v	0	3	冲牌子来的，应该不会错	水润保湿面膜10片	1	1
千***4	0	3	买了两盒，包装没有一盒是好的	茶树面膜10片	8	1
荞***8	0	3	包装简陋	毛孔紧致黑炭面膜10片	4	1
e***1	0	3	还没有使用，希望比老版的好用吧	胶原蛋白面膜	2	1
S***r	0	3	不好用不推荐黑色比白色的稍微好一点点但是一用就冒痘不适合我的面膜	毛孔紧致黑炭面膜10片	4	1
u***n	0	2	为什么涂了脸上发痒	维生素面膜	7	1
****9	0	3	一直用这个牌子，第一次在这买，脸上成了这样，过敏了	水润保湿面膜10片	1	1
****x	1	2	面膜特别干，没什么精华液，贴都贴不住	胶原蛋白面膜	2	1
黄***6	0	3	还没用，原厂的叫丽得姿吧	水润保湿面膜	1	1
小***天	0	3	没感觉有什么效果	【透亮美肌】维生素面膜	7	1
清***雪	1	3	刚刚收到货，盒子已经裂开，里面的东西还好没坏掉。	毛孔紧致黑炭面膜10片	4	1
华***4	1	3	没什么可说的～～～～～～～～～～	毛孔紧致黑炭面膜10片	4	1
淑***宝	1	3	这款面膜的好评我怀疑是刷的，面膜本身有点硬不是很服帖也不滑溜不舒服，然后精华液不多倒是清爽气味挺重的太香，用了好几片了效果看不出来什么也没有什么不舒服的地方，不过下次不会再回购这个牌子了	【弹力紧致】胶原蛋白面膜	2	1
u***d	0	2	感觉不是正品，不敢相信京东了	胶原蛋白面膜10片	2	1
****q	0	3	我觉得我的脸没有那么大啊这面膜有点小一般	【清洁收缩毛孔】毛孔紧致黑面膜	4	1
雨***8	0	3	保湿效果一般，面膜纸好小	胶原蛋白面膜10片	2	1
****u	0	3	收到的包装盒居然是开的，我也是无语了。严重怀疑产品被换了	【莹润肌肤】胶原蛋白面膜	2	1
h***o	0	3	这个一般般乳液比较少，面膜材质也不太和脸	【莹润肌肤】胶原蛋白面膜	2	1
****6	1	3	冲品牌去的，先试试再说，希望好用	毛孔紧致黑炭面膜10片	4	1
玲***3	0	2	完感觉油腻腻舒服	透亮黑炭面膜10片	3	1
小***6	1	3	比针库差远了，不补水	透亮嫩白维生素面膜25ml*10	7	1
5***n	1	3	干，里面没有一滴多余的液体，和以前用的完全不一样	维生素面膜	7	1
a***g	1	3	一般贴合效果适合小脸的其他特色美白效果一般	毛孔紧致黑炭面膜	4	1
天***鱼	1	3	不适合t区出油，u区干燥皮肤的我，用完觉得油腻，洗完那一刻觉得皮肤有点滑，但是不用爽肤水就很快容易变干	【热销爆款】水润保湿面膜	1	1
****6	1	3	这个和黄的一起买的。我对象想要我就给她买了呀，这次活动很划算，我对象也很开心，因为她一直用可莱丝哇，我觉得还是网店直营店靠谱些	水润保湿面膜	1	1
****2	0	3	用了两片，水水的不怎么样，没有买的叶子好用	【美白提亮焕肤】美白保湿黑面膜	3	1
****y	1	3	质量不如以前好，不满意	【改善暗沉】维生素面膜	7	1
****b	0	2	包装很劣质，以前都是用盒子的，现在用袋子，收到里面的盒子都烂掉了	胶原蛋白面膜10片	2	1
****r	0	3	一收到货就是这样的，不过敷起来很好	【改善暗沉亮肤】维生素面膜	7	1
u***t	0	3	朋友推荐的说是用的不错它能促使皮下胶原蛋白，调整皮肤基底层的情况，并且进行修复，让肌肤在段时间内快速补水并锁水	水润保湿面膜10片	1	1
u***z	0	2	面膜包装坏了，不知道真假	胶原蛋白面膜	2	1
s***9	0	3	用着一般没有黑面膜效果好不会回购价格比贵	【提亮紧致】胶原蛋白面膜	2	1
****k	0	2	感觉有问题，其中一片很干没水	【镇定肌肤】茶树面膜	8	1
****e	0	3	这是我用过最小的面膜，额头盖不住	维生素面膜10片	7	1
****8	0	2	效果不大还是蚕丝的好	毛孔紧致黑炭面膜10片	4	1
w***9	1	3	包装没有被拆过，还没用感觉可以	毛孔紧致黑炭面膜	4	1
杨***明	1	3	没有什么感觉	维生素面膜10片	7	1
芒***蕉	1	3	好用贴合效果贴合好其他特色第一次遇到面膜包装居然不好撕开的情况	【提亮紧致】胶原蛋白面膜	2	1
J***2	1	2	不知道是不是正品，盒子是开的，应该是拆过的而且是烂了	【紧致肌肤】毛孔紧致黑面膜	4	1
若***y	1	2	这个一般吧	毛孔紧致黑炭面膜10片	4	1
喵***0	0	2	说实话我觉得是假货跟我在屈臣氏买的不一样	【弹力紧致】胶原蛋白面膜	2	1
紫***苎	1	2	物流超级慢，东西还没用，用完追评吧	美白黑炭面膜10片	3	1
****e	0	2	真的很好用，但还是过敏了	【焕白因子】美白保湿黑面膜	3	1
****a	1	3	没有以前好，水不多，面膜拿出来很干，精华液少	美白黑炭面膜	3	1
丸***y	0	3	和之前买到的包装和面膜纸不太一样，还在使用中看效果	【提亮紧致】胶原蛋白面膜	2	1
广***仔	0	3	配送员人很好。只是这货是不是正品啊，我怎么用了会过敏哈。	毛孔紧致黑炭面膜10片	4	1
我***r	1	2	包装实在是简陋的不能再简陋，很差劲，没见过这么垃圾的京东快递包装，真是颠覆我的认知	毛孔紧致黑炭面膜	4	1
****G	0	3	收到时封条是被拆过的，总共买了五盒，有三盒有封条，两盒没有封条，有盒有封条都是拆过的觉得不靠谱	胶原蛋白面膜10片	2	1
一***者	0	3	没看出啥效果真的真的	毛孔紧致黑炭面膜10片	4	1
u***l	0	3	一直支持这个品牌的，用了两年多，但这次失望了，没以前那么补水了，里面的营养液也少了很多	【补水提亮】美白保湿黑面膜	3	1
六***竹	0	2	面膜挺实惠，使用时感觉精华液不多，面膜纸都有点干，没有黑色款好用	胶原蛋白面膜	2	1
****z	1	3	说实话一般般，感觉很大，是我脸小吗哈哈哈	【维稳滋润】燕窝蛋白面膜	10	1
V***0	1	2	网上很多人说包装盒被人打开了，我感觉买这么多次了没遇到过，今天真遇到了，但没用过产品不能评价，只是现在对包装有不满而已，希望产品不要让我失望。	维生素面膜10片	7	1
d***e	0	2	这个到的晚了一些，可以理解，但是打开包装，包装破损了，还有一层水雾，咋回事	【紧致细腻】毛孔紧致黑面膜	4	1
****5	0	3	我用了过敏	维生素面膜10片	7	1
u***h	1	3	包装非常烂，都是开包的，让人觉得emmmm	茶树面膜10片	8	1
大***森	1	2	用完长痘痘是什么情况	胶原蛋白面膜10片	2	1
****b	1	3	还行使用感受保湿效果一般适合肤质这款在网上卖得挺火的，自己也买来试一试，但是用了后脸上会出现红疙瘩。	【热销爆款】水润保湿面膜	1	1
u***j	0	3	还没用，有结果再评论	【补水提亮】美白保湿黑面膜	3	1
****1	1	3	这是一次不舒服的购物体验，第一次买到被拆封了包装的产品	胶原蛋白面膜10片	2	1
p***3	1	3	货已收到，不知效果如何	胶原蛋白面膜10片	2	1
****b	0	3	快递很快，包装也就这样，没什么特别的，希望用的韩	水润保湿面膜10片	1	1
金***光	0	3	挺好的，暂时比较满意适合肤质各种皮肤似乎都行	【补水保湿】水润面膜	1	1
u***4	0	2	味道不好闻，不知是不是过期了	【提亮紧致】胶原蛋白面膜	2	1
w***3	0	3	总体还行吧，比较之前买的有点不一样	水润保湿面膜10片	1	1
_***r	0	3	效果一般般吧	毛孔紧致黑炭面膜10片	4	1
小***吃	0	3	包装拆开都坏了不开心	透亮黑炭面膜10片	3	1
****c	0	2	精华像水，是假的	毛孔紧致黑炭面膜10片	4	1
行***7	1	2	跟之前的版本不一样。用完了感觉有异味。我觉得有待观察。	美白黑炭面膜	3	1
****7	0	3		毛孔紧致黑炭面膜	4	1
z***1	0	3	刚买就降价，沃日	毛孔紧致黑炭面膜10片	4	1
****?	0	3	面膜用了之后脸上搓泥可能是精华不吸收吧	水润保湿面膜10片	1	1
岁***1	0	3	东西呢还好就是你们看那个包装盒，都挤坏了，京东快递都快	水润保湿面膜10片	1	1
草***1	0	3	精华很多，反正补水的，也就这么用吧	水润保湿面膜10片	1	1
龙***列	0	3	买过几次，这次质量不如之前，面膜纸太硬	【补水提亮】美白保湿黑面膜	3	1
****ル	1	3	不知道是不是真的，感觉没有传说中那么好。终于收到我需要的宝贝了，东西很好，价美物廉这是我购物这么久以来让我很满意的一次。无论是卖家的态度还是对物品，我都非常满意的。卖家态度很专业热情，有问必答，回复也很快，我问了不少问题，都不觉得烦，都会认真的回答我，这点我向卖家表示由衷的敬意，这样的好卖家可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好不得不得竖起大拇指。下次需要的时候我还会再来的，喜欢的亲们快快入手吧	胶原蛋白面膜10片	2	1
邓***5	0	2	包装都是烂的	茶树面膜10片	8	1
淡***梦	0	3	这是我在京东收过包装最差的快递，盒子都开了，面膜都出来了	美白黑炭面膜10片	3	1
蓝***拌	0	3	没啥用送外卖皮肤又黑又黄还暗沉贴了五片了也没用	【改善暗沉亮肤】维生素面膜	7	1
****m	1	3	还行吧，再试试看，用了好几次感觉不是特别好	美白黑炭面膜	3	1
****p	0	3	真心话，用了之后还是觉得没什么效果	美白黑炭面膜10片	3	1
S***o	0	2	不好用一点效果没有一看是韩国货更郁闷了	美白黑炭面膜10片	3	1
小***君	1	2	干了	【改善暗沉】维生素面膜	7	1
海***g	1	3	这包装我也是无语了，送人怎么办	毛孔紧致黑炭面膜10片	4	1
****w	0	3	只有吴片，草率了，	【维稳滋润】燕窝蛋白面膜	10	1
****b	0	3	第一次买这个牌子舍友先用的说有点不舒服我没敢用过段时间再用吧	美白黑炭面膜10片	3	1
兜***_	0	3	买了两盒，这盒包装已经坏了，太糊弄人了吧。，不是快递包装，是装面膜的盒子，买的人，请三思	毛孔紧致黑炭面膜10片	4	1
5***c	0	2	本来还挺期待的看到这包装真是醉了	水润保湿面膜	1	1
y***雪	1	3	用起来不够滋润，不推荐。	【收缩毛孔】毛孔紧致黑面膜	4	1
****i	1	2	包装超级敷衍，全压坏～	胶原蛋白面膜10片	2	1
****b	0	3	还没用，但是收到快递一打开发现面膜盒子是被打开过的	【提亮紧致】胶原蛋白面膜	2	1
L***1	1	3	还可以，眼角开的有点大。	【改善暗沉】维生素面膜	7	1
